,date,wall street bets,isPartial,delta
134,2015-01-06 14:00:00,28,False,inf
135,2015-01-06 15:00:00,0,False,-1.0
136,2015-01-06 16:00:00,0,False,
137,2015-01-06 17:00:00,0,False,
138,2015-01-06 18:00:00,0,False,
139,2015-01-06 19:00:00,0,False,
140,2015-01-06 20:00:00,31,False,inf
141,2015-01-06 21:00:00,0,False,-1.0
142,2015-01-06 22:00:00,0,False,
143,2015-01-06 23:00:00,0,False,
144,2015-01-07 00:00:00,0,False,
145,2015-01-07 01:00:00,0,False,
146,2015-01-07 02:00:00,0,False,
147,2015-01-07 03:00:00,100,False,inf
148,2015-01-07 04:00:00,52,False,-0.48
149,2015-01-07 05:00:00,0,False,-1.0
150,2015-01-07 06:00:00,0,False,
151,2015-01-07 07:00:00,0,False,
152,2015-01-07 08:00:00,0,False,
153,2015-01-07 09:00:00,0,False,
154,2015-01-07 10:00:00,0,False,
155,2015-01-07 11:00:00,0,False,
156,2015-01-07 12:00:00,0,False,
157,2015-01-07 13:00:00,0,False,
158,2015-01-07 14:00:00,28,False,inf
159,2015-01-07 15:00:00,0,False,-1.0
160,2015-01-07 16:00:00,0,False,
161,2015-01-07 17:00:00,0,False,
162,2015-01-07 18:00:00,29,False,inf
163,2015-01-07 19:00:00,0,False,-1.0
164,2015-01-07 20:00:00,0,False,
165,2015-01-07 21:00:00,0,False,
166,2015-01-07 22:00:00,0,False,
167,2015-01-07 23:00:00,0,False,
168,2015-01-08 00:00:00,0,False,
169,2015-01-08 00:00:00,0,False,
170,2015-01-08 01:00:00,37,False,inf
171,2015-01-08 02:00:00,0,False,-1.0
172,2015-01-08 03:00:00,0,False,
173,2015-01-08 04:00:00,0,False,
174,2015-01-08 05:00:00,0,False,
175,2015-01-08 06:00:00,0,False,
176,2015-01-08 07:00:00,0,False,
177,2015-01-08 08:00:00,0,False,
178,2015-01-08 09:00:00,0,False,
179,2015-01-08 10:00:00,0,False,
180,2015-01-08 11:00:00,0,False,
181,2015-01-08 12:00:00,0,False,
182,2015-01-08 13:00:00,0,False,
183,2015-01-08 14:00:00,0,False,
184,2015-01-08 15:00:00,21,False,inf
185,2015-01-08 16:00:00,0,False,-1.0
186,2015-01-08 17:00:00,0,False,
187,2015-01-08 18:00:00,23,False,inf
188,2015-01-08 19:00:00,0,False,-1.0
189,2015-01-08 20:00:00,24,False,inf
190,2015-01-08 21:00:00,26,False,0.08333333333333333
191,2015-01-08 22:00:00,0,False,-1.0
192,2015-01-08 23:00:00,0,False,
193,2015-01-09 00:00:00,0,False,
194,2015-01-09 01:00:00,0,False,
195,2015-01-09 02:00:00,0,False,
196,2015-01-09 03:00:00,0,False,
197,2015-01-09 04:00:00,41,False,inf
198,2015-01-09 05:00:00,0,False,-1.0
199,2015-01-09 06:00:00,0,False,
200,2015-01-09 07:00:00,0,False,
201,2015-01-09 08:00:00,0,False,
202,2015-01-09 09:00:00,0,False,
203,2015-01-09 10:00:00,0,False,
204,2015-01-09 11:00:00,0,False,
205,2015-01-09 12:00:00,0,False,
206,2015-01-09 13:00:00,0,False,
207,2015-01-09 14:00:00,22,False,inf
208,2015-01-09 15:00:00,0,False,-1.0
209,2015-01-09 16:00:00,0,False,
210,2015-01-09 17:00:00,91,False,inf
211,2015-01-09 18:00:00,47,False,-0.4835164835164835
212,2015-01-09 19:00:00,0,False,-1.0
213,2015-01-09 20:00:00,0,False,
214,2015-01-09 21:00:00,0,False,
215,2015-01-09 22:00:00,31,False,inf
216,2015-01-09 23:00:00,0,False,-1.0
217,2015-01-10 00:00:00,0,False,
218,2015-01-10 01:00:00,0,False,
219,2015-01-10 02:00:00,0,False,
220,2015-01-10 03:00:00,42,False,inf
221,2015-01-10 04:00:00,87,False,1.0714285714285714
222,2015-01-10 05:00:00,0,False,-1.0
223,2015-01-10 06:00:00,0,False,
224,2015-01-10 07:00:00,42,False,inf
225,2015-01-10 08:00:00,0,False,-1.0
226,2015-01-10 09:00:00,0,False,
227,2015-01-10 10:00:00,0,False,
228,2015-01-10 11:00:00,0,False,
229,2015-01-10 12:00:00,0,False,
230,2015-01-10 13:00:00,27,False,inf
231,2015-01-10 14:00:00,0,False,-1.0
232,2015-01-10 15:00:00,0,False,
233,2015-01-10 16:00:00,0,False,
234,2015-01-10 17:00:00,0,False,
235,2015-01-10 18:00:00,0,False,
236,2015-01-10 19:00:00,0,False,
237,2015-01-10 20:00:00,0,False,
238,2015-01-10 21:00:00,0,False,
239,2015-01-10 22:00:00,0,False,
240,2015-01-10 23:00:00,35,False,inf
241,2015-01-11 00:00:00,0,False,-1.0
242,2015-01-11 01:00:00,0,False,
243,2015-01-11 02:00:00,0,False,
244,2015-01-11 03:00:00,0,False,
245,2015-01-11 04:00:00,43,False,inf
246,2015-01-11 05:00:00,44,False,0.023255813953488372
247,2015-01-11 06:00:00,0,False,-1.0
248,2015-01-11 07:00:00,0,False,
249,2015-01-11 08:00:00,0,False,
250,2015-01-11 09:00:00,0,False,
251,2015-01-11 10:00:00,0,False,
252,2015-01-11 11:00:00,0,False,
253,2015-01-11 12:00:00,0,False,
254,2015-01-11 13:00:00,0,False,
255,2015-01-11 14:00:00,0,False,
256,2015-01-11 15:00:00,0,False,
257,2015-01-11 16:00:00,0,False,
258,2015-01-11 17:00:00,0,False,
259,2015-01-11 18:00:00,0,False,
260,2015-01-11 19:00:00,0,False,
261,2015-01-11 20:00:00,0,False,
262,2015-01-11 21:00:00,0,False,
263,2015-01-11 22:00:00,0,False,
264,2015-01-11 23:00:00,0,False,
265,2015-01-12 00:00:00,0,False,
266,2015-01-12 01:00:00,0,False,
267,2015-01-12 02:00:00,0,False,
268,2015-01-12 03:00:00,0,False,
269,2015-01-12 04:00:00,0,False,
270,2015-01-12 05:00:00,0,False,
271,2015-01-12 06:00:00,0,False,
272,2015-01-12 07:00:00,0,False,
273,2015-01-12 08:00:00,0,False,
274,2015-01-12 09:00:00,0,False,
275,2015-01-12 10:00:00,0,False,
276,2015-01-12 11:00:00,0,False,
277,2015-01-12 12:00:00,0,False,
278,2015-01-12 13:00:00,0,False,
279,2015-01-12 14:00:00,0,False,
280,2015-01-12 15:00:00,0,False,
281,2015-01-12 16:00:00,0,False,
282,2015-01-12 17:00:00,0,False,
283,2015-01-12 18:00:00,0,False,
284,2015-01-12 19:00:00,0,False,
285,2015-01-12 20:00:00,0,False,
286,2015-01-12 21:00:00,0,False,
287,2015-01-12 22:00:00,38,False,inf
288,2015-01-12 23:00:00,0,False,-1.0
289,2015-01-13 00:00:00,0,False,
290,2015-01-13 01:00:00,0,False,
291,2015-01-13 02:00:00,0,False,
292,2015-01-13 03:00:00,0,False,
293,2015-01-13 04:00:00,0,False,
294,2015-01-13 05:00:00,0,False,
295,2015-01-13 06:00:00,0,False,
296,2015-01-13 07:00:00,0,False,
297,2015-01-13 08:00:00,0,False,
298,2015-01-13 09:00:00,0,False,
299,2015-01-13 10:00:00,0,False,
300,2015-01-13 11:00:00,0,False,
301,2015-01-13 12:00:00,0,False,
302,2015-01-13 13:00:00,0,False,
303,2015-01-13 14:00:00,29,False,inf
304,2015-01-13 15:00:00,0,False,-1.0
305,2015-01-13 16:00:00,0,False,
306,2015-01-13 17:00:00,0,False,
307,2015-01-13 18:00:00,0,False,
308,2015-01-13 19:00:00,0,False,
309,2015-01-13 20:00:00,0,False,
310,2015-01-13 21:00:00,0,False,
311,2015-01-13 22:00:00,39,False,inf
312,2015-01-13 23:00:00,0,False,-1.0
313,2015-01-14 00:00:00,0,False,
314,2015-01-14 01:00:00,0,False,
315,2015-01-14 02:00:00,100,False,inf
316,2015-01-14 03:00:00,0,False,-1.0
317,2015-01-14 04:00:00,0,False,
318,2015-01-14 05:00:00,0,False,
319,2015-01-14 06:00:00,0,False,
320,2015-01-14 07:00:00,0,False,
321,2015-01-14 08:00:00,0,False,
322,2015-01-14 09:00:00,0,False,
323,2015-01-14 10:00:00,0,False,
324,2015-01-14 11:00:00,0,False,
325,2015-01-14 12:00:00,0,False,
326,2015-01-14 13:00:00,0,False,
327,2015-01-14 14:00:00,0,False,
328,2015-01-14 15:00:00,0,False,
329,2015-01-14 16:00:00,0,False,
330,2015-01-14 17:00:00,0,False,
331,2015-01-14 18:00:00,0,False,
332,2015-01-14 19:00:00,0,False,
333,2015-01-14 20:00:00,0,False,
334,2015-01-14 21:00:00,0,False,
335,2015-01-14 22:00:00,0,False,
336,2015-01-14 23:00:00,0,False,
337,2015-01-15 00:00:00,0,False,
338,2015-01-15 00:00:00,0,False,
339,2015-01-15 01:00:00,0,False,
340,2015-01-15 02:00:00,0,False,
341,2015-01-15 03:00:00,0,False,
342,2015-01-15 04:00:00,0,False,
343,2015-01-15 05:00:00,0,False,
344,2015-01-15 06:00:00,0,False,
345,2015-01-15 07:00:00,0,False,
346,2015-01-15 08:00:00,25,False,inf
347,2015-01-15 09:00:00,0,False,-1.0
348,2015-01-15 10:00:00,0,False,
349,2015-01-15 11:00:00,0,False,
350,2015-01-15 12:00:00,0,False,
351,2015-01-15 13:00:00,0,False,
352,2015-01-15 14:00:00,0,False,
353,2015-01-15 15:00:00,15,False,inf
354,2015-01-15 16:00:00,0,False,-1.0
355,2015-01-15 17:00:00,0,False,
356,2015-01-15 18:00:00,0,False,
357,2015-01-15 19:00:00,0,False,
358,2015-01-15 20:00:00,0,False,
359,2015-01-15 21:00:00,0,False,
360,2015-01-15 22:00:00,0,False,
361,2015-01-15 23:00:00,0,False,
362,2015-01-16 00:00:00,0,False,
363,2015-01-16 01:00:00,0,False,
364,2015-01-16 02:00:00,0,False,
365,2015-01-16 03:00:00,0,False,
366,2015-01-16 04:00:00,0,False,
367,2015-01-16 05:00:00,31,False,inf
368,2015-01-16 06:00:00,0,False,-1.0
369,2015-01-16 07:00:00,0,False,
370,2015-01-16 08:00:00,0,False,
371,2015-01-16 09:00:00,23,False,inf
372,2015-01-16 10:00:00,44,False,0.9130434782608695
373,2015-01-16 11:00:00,0,False,-1.0
374,2015-01-16 12:00:00,0,False,
375,2015-01-16 13:00:00,0,False,
376,2015-01-16 14:00:00,0,False,
377,2015-01-16 15:00:00,0,False,
378,2015-01-16 16:00:00,0,False,
379,2015-01-16 17:00:00,48,False,inf
380,2015-01-16 18:00:00,0,False,-1.0
381,2015-01-16 19:00:00,0,False,
382,2015-01-16 20:00:00,0,False,
383,2015-01-16 21:00:00,0,False,
384,2015-01-16 22:00:00,0,False,
385,2015-01-16 23:00:00,25,False,inf
386,2015-01-17 00:00:00,0,False,-1.0
387,2015-01-17 01:00:00,0,False,
388,2015-01-17 02:00:00,0,False,
389,2015-01-17 03:00:00,31,False,inf
390,2015-01-17 04:00:00,33,False,0.06451612903225806
391,2015-01-17 05:00:00,0,False,-1.0
392,2015-01-17 06:00:00,0,False,
393,2015-01-17 07:00:00,0,False,
394,2015-01-17 08:00:00,0,False,
395,2015-01-17 09:00:00,0,False,
396,2015-01-17 10:00:00,0,False,
397,2015-01-17 11:00:00,0,False,
398,2015-01-17 12:00:00,0,False,
399,2015-01-17 13:00:00,0,False,
400,2015-01-17 14:00:00,0,False,
401,2015-01-17 15:00:00,0,False,
402,2015-01-17 16:00:00,0,False,
403,2015-01-17 17:00:00,17,False,inf
404,2015-01-17 18:00:00,0,False,-1.0
405,2015-01-17 19:00:00,0,False,
406,2015-01-17 20:00:00,0,False,
407,2015-01-17 21:00:00,0,False,
408,2015-01-17 22:00:00,0,False,
409,2015-01-17 23:00:00,26,False,inf
410,2015-01-18 00:00:00,0,False,-1.0
411,2015-01-18 01:00:00,0,False,
412,2015-01-18 02:00:00,0,False,
413,2015-01-18 03:00:00,0,False,
414,2015-01-18 04:00:00,0,False,
415,2015-01-18 05:00:00,100,False,inf
416,2015-01-18 06:00:00,0,False,-1.0
417,2015-01-18 07:00:00,0,False,
418,2015-01-18 08:00:00,0,False,
419,2015-01-18 09:00:00,0,False,
420,2015-01-18 10:00:00,0,False,
421,2015-01-18 11:00:00,0,False,
422,2015-01-18 12:00:00,0,False,
423,2015-01-18 13:00:00,0,False,
424,2015-01-18 14:00:00,35,False,inf
425,2015-01-18 15:00:00,0,False,-1.0
426,2015-01-18 16:00:00,0,False,
427,2015-01-18 17:00:00,0,False,
428,2015-01-18 18:00:00,0,False,
429,2015-01-18 19:00:00,0,False,
430,2015-01-18 20:00:00,0,False,
431,2015-01-18 21:00:00,0,False,
432,2015-01-18 22:00:00,0,False,
433,2015-01-18 23:00:00,0,False,
434,2015-01-19 00:00:00,0,False,
435,2015-01-19 01:00:00,0,False,
436,2015-01-19 02:00:00,0,False,
437,2015-01-19 03:00:00,0,False,
438,2015-01-19 04:00:00,0,False,
439,2015-01-19 05:00:00,0,False,
440,2015-01-19 06:00:00,0,False,
441,2015-01-19 07:00:00,0,False,
442,2015-01-19 08:00:00,0,False,
443,2015-01-19 09:00:00,0,False,
444,2015-01-19 10:00:00,0,False,
445,2015-01-19 11:00:00,0,False,
446,2015-01-19 12:00:00,0,False,
447,2015-01-19 13:00:00,0,False,
448,2015-01-19 14:00:00,0,False,
449,2015-01-19 15:00:00,0,False,
450,2015-01-19 16:00:00,0,False,
451,2015-01-19 17:00:00,0,False,
452,2015-01-19 18:00:00,0,False,
453,2015-01-19 19:00:00,0,False,
454,2015-01-19 20:00:00,0,False,
455,2015-01-19 21:00:00,0,False,
456,2015-01-19 22:00:00,41,False,inf
457,2015-01-19 23:00:00,0,False,-1.0
458,2015-01-20 00:00:00,25,False,inf
459,2015-01-20 01:00:00,26,False,0.04
460,2015-01-20 02:00:00,0,False,-1.0
461,2015-01-20 03:00:00,0,False,
462,2015-01-20 04:00:00,0,False,
463,2015-01-20 05:00:00,0,False,
464,2015-01-20 06:00:00,0,False,
465,2015-01-20 07:00:00,0,False,
466,2015-01-20 08:00:00,0,False,
467,2015-01-20 09:00:00,0,False,
468,2015-01-20 10:00:00,0,False,
469,2015-01-20 11:00:00,0,False,
470,2015-01-20 12:00:00,0,False,
471,2015-01-20 13:00:00,0,False,
472,2015-01-20 14:00:00,0,False,
473,2015-01-20 15:00:00,0,False,
474,2015-01-20 16:00:00,0,False,
475,2015-01-20 17:00:00,0,False,
476,2015-01-20 18:00:00,0,False,
477,2015-01-20 19:00:00,16,False,inf
478,2015-01-20 20:00:00,0,False,-1.0
479,2015-01-20 21:00:00,0,False,
480,2015-01-20 22:00:00,0,False,
481,2015-01-20 23:00:00,0,False,
482,2015-01-21 00:00:00,0,False,
483,2015-01-21 01:00:00,0,False,
484,2015-01-21 02:00:00,0,False,
485,2015-01-21 03:00:00,0,False,
486,2015-01-21 04:00:00,0,False,
487,2015-01-21 05:00:00,31,False,inf
488,2015-01-21 06:00:00,0,False,-1.0
489,2015-01-21 07:00:00,0,False,
490,2015-01-21 08:00:00,0,False,
491,2015-01-21 09:00:00,0,False,
492,2015-01-21 10:00:00,0,False,
493,2015-01-21 11:00:00,0,False,
494,2015-01-21 12:00:00,0,False,
495,2015-01-21 13:00:00,0,False,
496,2015-01-21 14:00:00,0,False,
497,2015-01-21 15:00:00,0,False,
498,2015-01-21 16:00:00,0,False,
499,2015-01-21 17:00:00,0,False,
500,2015-01-21 18:00:00,0,False,
501,2015-01-21 19:00:00,0,False,
502,2015-01-21 20:00:00,0,False,
503,2015-01-21 21:00:00,0,False,
504,2015-01-21 22:00:00,0,False,
505,2015-01-21 23:00:00,0,False,
506,2015-01-22 00:00:00,0,False,
507,2015-01-22 00:00:00,0,False,
508,2015-01-22 01:00:00,0,False,
509,2015-01-22 02:00:00,0,False,
510,2015-01-22 03:00:00,0,False,
511,2015-01-22 04:00:00,0,False,
512,2015-01-22 05:00:00,0,False,
513,2015-01-22 06:00:00,0,False,
514,2015-01-22 07:00:00,19,False,inf
515,2015-01-22 08:00:00,17,False,-0.10526315789473684
516,2015-01-22 09:00:00,0,False,-1.0
517,2015-01-22 10:00:00,30,False,inf
518,2015-01-22 11:00:00,0,False,-1.0
519,2015-01-22 12:00:00,0,False,
520,2015-01-22 13:00:00,0,False,
521,2015-01-22 14:00:00,0,False,
522,2015-01-22 15:00:00,32,False,inf
523,2015-01-22 16:00:00,0,False,-1.0
524,2015-01-22 17:00:00,0,False,
525,2015-01-22 18:00:00,11,False,inf
526,2015-01-22 19:00:00,0,False,-1.0
527,2015-01-22 20:00:00,24,False,inf
528,2015-01-22 21:00:00,65,False,1.7083333333333333
529,2015-01-22 22:00:00,0,False,-1.0
530,2015-01-22 23:00:00,0,False,
531,2015-01-23 00:00:00,0,False,
532,2015-01-23 01:00:00,56,False,inf
533,2015-01-23 02:00:00,19,False,-0.6607142857142857
534,2015-01-23 03:00:00,0,False,-1.0
535,2015-01-23 04:00:00,21,False,inf
536,2015-01-23 05:00:00,22,False,0.047619047619047616
537,2015-01-23 06:00:00,64,False,1.9090909090909092
538,2015-01-23 07:00:00,0,False,-1.0
539,2015-01-23 08:00:00,0,False,
540,2015-01-23 09:00:00,0,False,
541,2015-01-23 10:00:00,0,False,
542,2015-01-23 11:00:00,0,False,
543,2015-01-23 12:00:00,0,False,
544,2015-01-23 13:00:00,12,False,inf
545,2015-01-23 14:00:00,0,False,-1.0
546,2015-01-23 15:00:00,0,False,
547,2015-01-23 16:00:00,11,False,inf
548,2015-01-23 17:00:00,11,False,0.0
549,2015-01-23 18:00:00,24,False,1.1818181818181819
550,2015-01-23 19:00:00,12,False,-0.5
551,2015-01-23 20:00:00,25,False,1.0833333333333333
552,2015-01-23 21:00:00,0,False,-1.0
553,2015-01-23 22:00:00,31,False,inf
554,2015-01-23 23:00:00,0,False,-1.0
555,2015-01-24 00:00:00,99,False,inf
556,2015-01-24 01:00:00,0,False,-1.0
557,2015-01-24 02:00:00,0,False,
558,2015-01-24 03:00:00,0,False,
559,2015-01-24 04:00:00,0,False,
560,2015-01-24 05:00:00,48,False,inf
561,2015-01-24 06:00:00,0,False,-1.0
562,2015-01-24 07:00:00,0,False,
563,2015-01-24 08:00:00,0,False,
564,2015-01-24 09:00:00,0,False,
565,2015-01-24 10:00:00,0,False,
566,2015-01-24 11:00:00,0,False,
567,2015-01-24 12:00:00,0,False,
568,2015-01-24 13:00:00,0,False,
569,2015-01-24 14:00:00,13,False,inf
570,2015-01-24 15:00:00,0,False,-1.0
571,2015-01-24 16:00:00,0,False,
572,2015-01-24 17:00:00,0,False,
573,2015-01-24 18:00:00,0,False,
574,2015-01-24 19:00:00,13,False,inf
575,2015-01-24 20:00:00,0,False,-1.0
576,2015-01-24 21:00:00,29,False,inf
577,2015-01-24 22:00:00,0,False,-1.0
578,2015-01-24 23:00:00,18,False,inf
579,2015-01-25 00:00:00,0,False,-1.0
580,2015-01-25 01:00:00,0,False,
581,2015-01-25 02:00:00,21,False,inf
582,2015-01-25 03:00:00,0,False,-1.0
583,2015-01-25 04:00:00,0,False,
584,2015-01-25 05:00:00,24,False,inf
585,2015-01-25 06:00:00,0,False,-1.0
586,2015-01-25 07:00:00,0,False,
587,2015-01-25 08:00:00,0,False,
588,2015-01-25 09:00:00,18,False,inf
589,2015-01-25 10:00:00,0,False,-1.0
590,2015-01-25 11:00:00,0,False,
591,2015-01-25 12:00:00,0,False,
592,2015-01-25 13:00:00,27,False,inf
593,2015-01-25 14:00:00,0,False,-1.0
594,2015-01-25 15:00:00,0,False,
595,2015-01-25 16:00:00,0,False,
596,2015-01-25 17:00:00,12,False,inf
597,2015-01-25 18:00:00,0,False,-1.0
598,2015-01-25 19:00:00,0,False,
599,2015-01-25 20:00:00,0,False,
600,2015-01-25 21:00:00,0,False,
601,2015-01-25 22:00:00,0,False,
602,2015-01-25 23:00:00,18,False,inf
603,2015-01-26 00:00:00,19,False,0.05555555555555555
604,2015-01-26 01:00:00,0,False,-1.0
605,2015-01-26 02:00:00,0,False,
606,2015-01-26 03:00:00,0,False,
607,2015-01-26 04:00:00,0,False,
608,2015-01-26 05:00:00,0,False,
609,2015-01-26 06:00:00,21,False,inf
610,2015-01-26 07:00:00,19,False,-0.09523809523809523
611,2015-01-26 08:00:00,0,False,-1.0
612,2015-01-26 09:00:00,0,False,
613,2015-01-26 10:00:00,0,False,
614,2015-01-26 11:00:00,0,False,
615,2015-01-26 12:00:00,0,False,
616,2015-01-26 13:00:00,34,False,inf
617,2015-01-26 14:00:00,11,False,-0.6764705882352942
618,2015-01-26 15:00:00,10,False,-0.09090909090909091
619,2015-01-26 16:00:00,0,False,-1.0
620,2015-01-26 17:00:00,11,False,inf
621,2015-01-26 18:00:00,11,False,0.0
622,2015-01-26 19:00:00,11,False,0.0
623,2015-01-26 20:00:00,0,False,-1.0
624,2015-01-26 21:00:00,12,False,inf
625,2015-01-26 22:00:00,0,False,-1.0
626,2015-01-26 23:00:00,0,False,
627,2015-01-27 00:00:00,0,False,
628,2015-01-27 01:00:00,0,False,
629,2015-01-27 02:00:00,0,False,
630,2015-01-27 03:00:00,19,False,inf
631,2015-01-27 04:00:00,21,False,0.10526315789473684
632,2015-01-27 05:00:00,0,False,-1.0
633,2015-01-27 06:00:00,18,False,inf
634,2015-01-27 07:00:00,0,False,-1.0
635,2015-01-27 08:00:00,17,False,inf
636,2015-01-27 09:00:00,0,False,-1.0
637,2015-01-27 10:00:00,0,False,
638,2015-01-27 11:00:00,0,False,
639,2015-01-27 12:00:00,0,False,
640,2015-01-27 13:00:00,0,False,
641,2015-01-27 14:00:00,11,False,inf
642,2015-01-27 15:00:00,0,False,-1.0
643,2015-01-27 16:00:00,0,False,
644,2015-01-27 17:00:00,43,False,inf
645,2015-01-27 18:00:00,0,False,-1.0
646,2015-01-27 19:00:00,22,False,inf
647,2015-01-27 20:00:00,12,False,-0.45454545454545453
648,2015-01-27 21:00:00,100,False,7.333333333333333
649,2015-01-27 22:00:00,29,False,-0.71
650,2015-01-27 23:00:00,33,False,0.13793103448275862
651,2015-01-28 00:00:00,0,False,-1.0
652,2015-01-28 01:00:00,55,False,inf
653,2015-01-28 02:00:00,37,False,-0.32727272727272727
654,2015-01-28 03:00:00,19,False,-0.4864864864864865
655,2015-01-28 04:00:00,21,False,0.10526315789473684
656,2015-01-28 05:00:00,44,False,1.0952380952380953
657,2015-01-28 06:00:00,63,False,0.4318181818181818
658,2015-01-28 07:00:00,19,False,-0.6984126984126984
