,date,stock trading,isPartial,delta
105,2015-01-05 09:00:00,19,False,0.0
106,2015-01-05 10:00:00,14,False,-0.2631578947368421
107,2015-01-05 11:00:00,17,False,0.21428571428571427
108,2015-01-05 12:00:00,21,False,0.23529411764705882
109,2015-01-05 13:00:00,12,False,-0.42857142857142855
110,2015-01-05 14:00:00,19,False,0.5833333333333334
111,2015-01-05 15:00:00,20,False,0.05263157894736842
112,2015-01-05 16:00:00,100,False,4.0
113,2015-01-05 17:00:00,19,False,-0.81
114,2015-01-05 18:00:00,15,False,-0.21052631578947367
115,2015-01-05 19:00:00,28,False,0.8666666666666667
116,2015-01-05 20:00:00,14,False,-0.5
117,2015-01-05 21:00:00,18,False,0.2857142857142857
118,2015-01-05 22:00:00,15,False,-0.16666666666666666
119,2015-01-05 23:00:00,15,False,0.0
120,2015-01-06 00:00:00,30,False,1.0
121,2015-01-06 01:00:00,21,False,-0.3
122,2015-01-06 02:00:00,22,False,0.047619047619047616
123,2015-01-06 03:00:00,21,False,-0.045454545454545456
124,2015-01-06 04:00:00,26,False,0.23809523809523808
125,2015-01-06 05:00:00,23,False,-0.11538461538461539
126,2015-01-06 06:00:00,23,False,0.0
127,2015-01-06 07:00:00,26,False,0.13043478260869565
128,2015-01-06 08:00:00,20,False,-0.23076923076923078
129,2015-01-06 09:00:00,20,False,0.0
130,2015-01-06 10:00:00,23,False,0.15
131,2015-01-06 11:00:00,16,False,-0.30434782608695654
132,2015-01-06 12:00:00,13,False,-0.1875
133,2015-01-06 13:00:00,21,False,0.6153846153846154
134,2015-01-06 14:00:00,15,False,-0.2857142857142857
135,2015-01-06 15:00:00,14,False,-0.06666666666666667
136,2015-01-06 16:00:00,16,False,0.14285714285714285
137,2015-01-06 17:00:00,22,False,0.375
138,2015-01-06 18:00:00,15,False,-0.3181818181818182
139,2015-01-06 19:00:00,16,False,0.06666666666666667
140,2015-01-06 20:00:00,16,False,0.0
141,2015-01-06 21:00:00,17,False,0.0625
142,2015-01-06 22:00:00,17,False,0.0
143,2015-01-06 23:00:00,14,False,-0.17647058823529413
144,2015-01-07 00:00:00,28,False,1.0
145,2015-01-07 01:00:00,25,False,-0.10714285714285714
146,2015-01-07 02:00:00,21,False,-0.16
147,2015-01-07 03:00:00,22,False,0.047619047619047616
148,2015-01-07 04:00:00,24,False,0.09090909090909091
149,2015-01-07 05:00:00,21,False,-0.125
150,2015-01-07 06:00:00,22,False,0.047619047619047616
151,2015-01-07 07:00:00,20,False,-0.09090909090909091
152,2015-01-07 08:00:00,16,False,-0.2
153,2015-01-07 09:00:00,15,False,-0.0625
154,2015-01-07 10:00:00,13,False,-0.13333333333333333
155,2015-01-07 11:00:00,16,False,0.23076923076923078
156,2015-01-07 12:00:00,15,False,-0.0625
157,2015-01-07 13:00:00,13,False,-0.13333333333333333
158,2015-01-07 14:00:00,18,False,0.38461538461538464
159,2015-01-07 15:00:00,22,False,0.2222222222222222
160,2015-01-07 16:00:00,16,False,-0.2727272727272727
161,2015-01-07 17:00:00,17,False,0.0625
162,2015-01-07 18:00:00,15,False,-0.11764705882352941
163,2015-01-07 19:00:00,20,False,0.3333333333333333
164,2015-01-07 20:00:00,20,False,0.0
165,2015-01-07 21:00:00,18,False,-0.1
166,2015-01-07 22:00:00,15,False,-0.16666666666666666
167,2015-01-07 23:00:00,17,False,0.13333333333333333
168,2015-01-08 00:00:00,28,False,0.6470588235294118
169,2015-01-08 00:00:00,67,False,1.3928571428571428
170,2015-01-08 01:00:00,72,False,0.07462686567164178
171,2015-01-08 02:00:00,57,False,-0.20833333333333334
172,2015-01-08 03:00:00,48,False,-0.15789473684210525
173,2015-01-08 04:00:00,55,False,0.14583333333333334
174,2015-01-08 05:00:00,59,False,0.07272727272727272
175,2015-01-08 06:00:00,46,False,-0.22033898305084745
176,2015-01-08 07:00:00,66,False,0.43478260869565216
177,2015-01-08 08:00:00,37,False,-0.4393939393939394
178,2015-01-08 09:00:00,34,False,-0.08108108108108109
179,2015-01-08 10:00:00,37,False,0.08823529411764706
180,2015-01-08 11:00:00,28,False,-0.24324324324324326
181,2015-01-08 12:00:00,33,False,0.17857142857142858
182,2015-01-08 13:00:00,30,False,-0.09090909090909091
183,2015-01-08 14:00:00,35,False,0.16666666666666666
184,2015-01-08 15:00:00,51,False,0.45714285714285713
185,2015-01-08 16:00:00,38,False,-0.2549019607843137
186,2015-01-08 17:00:00,40,False,0.05263157894736842
187,2015-01-08 18:00:00,31,False,-0.225
188,2015-01-08 19:00:00,51,False,0.6451612903225806
189,2015-01-08 20:00:00,46,False,-0.09803921568627451
190,2015-01-08 21:00:00,34,False,-0.2608695652173913
191,2015-01-08 22:00:00,41,False,0.20588235294117646
192,2015-01-08 23:00:00,42,False,0.024390243902439025
193,2015-01-09 00:00:00,71,False,0.6904761904761905
194,2015-01-09 01:00:00,56,False,-0.2112676056338028
195,2015-01-09 02:00:00,68,False,0.21428571428571427
196,2015-01-09 03:00:00,50,False,-0.2647058823529412
197,2015-01-09 04:00:00,53,False,0.06
198,2015-01-09 05:00:00,49,False,-0.07547169811320754
199,2015-01-09 06:00:00,44,False,-0.10204081632653061
200,2015-01-09 07:00:00,55,False,0.25
201,2015-01-09 08:00:00,53,False,-0.03636363636363636
202,2015-01-09 09:00:00,39,False,-0.2641509433962264
203,2015-01-09 10:00:00,38,False,-0.02564102564102564
204,2015-01-09 11:00:00,37,False,-0.02631578947368421
205,2015-01-09 12:00:00,34,False,-0.08108108108108109
206,2015-01-09 13:00:00,39,False,0.14705882352941177
207,2015-01-09 14:00:00,29,False,-0.2564102564102564
208,2015-01-09 15:00:00,34,False,0.1724137931034483
209,2015-01-09 16:00:00,56,False,0.6470588235294118
210,2015-01-09 17:00:00,32,False,-0.42857142857142855
211,2015-01-09 18:00:00,31,False,-0.03125
212,2015-01-09 19:00:00,34,False,0.0967741935483871
213,2015-01-09 20:00:00,59,False,0.7352941176470589
214,2015-01-09 21:00:00,35,False,-0.4067796610169492
215,2015-01-09 22:00:00,43,False,0.22857142857142856
216,2015-01-09 23:00:00,32,False,-0.2558139534883721
217,2015-01-10 00:00:00,39,False,0.21875
218,2015-01-10 01:00:00,62,False,0.5897435897435898
219,2015-01-10 02:00:00,39,False,-0.3709677419354839
220,2015-01-10 03:00:00,45,False,0.15384615384615385
221,2015-01-10 04:00:00,40,False,-0.1111111111111111
222,2015-01-10 05:00:00,45,False,0.125
223,2015-01-10 06:00:00,37,False,-0.17777777777777778
224,2015-01-10 07:00:00,32,False,-0.13513513513513514
225,2015-01-10 08:00:00,44,False,0.375
226,2015-01-10 09:00:00,31,False,-0.29545454545454547
227,2015-01-10 10:00:00,33,False,0.06451612903225806
228,2015-01-10 11:00:00,25,False,-0.24242424242424243
229,2015-01-10 12:00:00,25,False,0.0
230,2015-01-10 13:00:00,33,False,0.32
231,2015-01-10 14:00:00,35,False,0.06060606060606061
232,2015-01-10 15:00:00,38,False,0.08571428571428572
233,2015-01-10 16:00:00,46,False,0.21052631578947367
234,2015-01-10 17:00:00,28,False,-0.391304347826087
235,2015-01-10 18:00:00,29,False,0.03571428571428571
236,2015-01-10 19:00:00,42,False,0.4482758620689655
237,2015-01-10 20:00:00,65,False,0.5476190476190477
238,2015-01-10 21:00:00,24,False,-0.6307692307692307
239,2015-01-10 22:00:00,27,False,0.125
240,2015-01-10 23:00:00,29,False,0.07407407407407407
241,2015-01-11 00:00:00,63,False,1.1724137931034482
242,2015-01-11 01:00:00,42,False,-0.3333333333333333
243,2015-01-11 02:00:00,37,False,-0.11904761904761904
244,2015-01-11 03:00:00,43,False,0.16216216216216217
245,2015-01-11 04:00:00,47,False,0.09302325581395349
246,2015-01-11 05:00:00,43,False,-0.0851063829787234
247,2015-01-11 06:00:00,43,False,0.0
248,2015-01-11 07:00:00,47,False,0.09302325581395349
249,2015-01-11 08:00:00,32,False,-0.3191489361702128
250,2015-01-11 09:00:00,53,False,0.65625
251,2015-01-11 10:00:00,36,False,-0.32075471698113206
252,2015-01-11 11:00:00,23,False,-0.3611111111111111
253,2015-01-11 12:00:00,18,False,-0.21739130434782608
254,2015-01-11 13:00:00,20,False,0.1111111111111111
255,2015-01-11 14:00:00,21,False,0.05
256,2015-01-11 15:00:00,36,False,0.7142857142857143
257,2015-01-11 16:00:00,21,False,-0.4166666666666667
258,2015-01-11 17:00:00,26,False,0.23809523809523808
259,2015-01-11 18:00:00,17,False,-0.34615384615384615
260,2015-01-11 19:00:00,24,False,0.4117647058823529
261,2015-01-11 20:00:00,39,False,0.625
262,2015-01-11 21:00:00,18,False,-0.5384615384615384
263,2015-01-11 22:00:00,22,False,0.2222222222222222
264,2015-01-11 23:00:00,29,False,0.3181818181818182
265,2015-01-12 00:00:00,40,False,0.3793103448275862
266,2015-01-12 01:00:00,41,False,0.025
267,2015-01-12 02:00:00,43,False,0.04878048780487805
268,2015-01-12 03:00:00,33,False,-0.23255813953488372
269,2015-01-12 04:00:00,38,False,0.15151515151515152
270,2015-01-12 05:00:00,37,False,-0.02631578947368421
271,2015-01-12 06:00:00,37,False,0.0
272,2015-01-12 07:00:00,31,False,-0.16216216216216217
273,2015-01-12 08:00:00,23,False,-0.25806451612903225
274,2015-01-12 09:00:00,25,False,0.08695652173913043
275,2015-01-12 10:00:00,23,False,-0.08
276,2015-01-12 11:00:00,22,False,-0.043478260869565216
277,2015-01-12 12:00:00,22,False,0.0
278,2015-01-12 13:00:00,24,False,0.09090909090909091
279,2015-01-12 14:00:00,27,False,0.125
280,2015-01-12 15:00:00,26,False,-0.037037037037037035
281,2015-01-12 16:00:00,24,False,-0.07692307692307693
282,2015-01-12 17:00:00,31,False,0.2916666666666667
283,2015-01-12 18:00:00,27,False,-0.12903225806451613
284,2015-01-12 19:00:00,29,False,0.07407407407407407
285,2015-01-12 20:00:00,28,False,-0.034482758620689655
286,2015-01-12 21:00:00,29,False,0.03571428571428571
287,2015-01-12 22:00:00,32,False,0.10344827586206896
288,2015-01-12 23:00:00,30,False,-0.0625
289,2015-01-13 00:00:00,46,False,0.5333333333333333
290,2015-01-13 01:00:00,38,False,-0.17391304347826086
291,2015-01-13 02:00:00,43,False,0.13157894736842105
292,2015-01-13 03:00:00,42,False,-0.023255813953488372
293,2015-01-13 04:00:00,41,False,-0.023809523809523808
294,2015-01-13 05:00:00,37,False,-0.0975609756097561
295,2015-01-13 06:00:00,37,False,0.0
296,2015-01-13 07:00:00,33,False,-0.10810810810810811
297,2015-01-13 08:00:00,30,False,-0.09090909090909091
298,2015-01-13 09:00:00,26,False,-0.13333333333333333
299,2015-01-13 10:00:00,18,False,-0.3076923076923077
300,2015-01-13 11:00:00,20,False,0.1111111111111111
301,2015-01-13 12:00:00,20,False,0.0
302,2015-01-13 13:00:00,24,False,0.2
303,2015-01-13 14:00:00,24,False,0.0
304,2015-01-13 15:00:00,28,False,0.16666666666666666
305,2015-01-13 16:00:00,29,False,0.03571428571428571
306,2015-01-13 17:00:00,29,False,0.0
307,2015-01-13 18:00:00,23,False,-0.20689655172413793
308,2015-01-13 19:00:00,27,False,0.17391304347826086
309,2015-01-13 20:00:00,32,False,0.18518518518518517
310,2015-01-13 21:00:00,44,False,0.375
311,2015-01-13 22:00:00,29,False,-0.3409090909090909
312,2015-01-13 23:00:00,30,False,0.034482758620689655
313,2015-01-14 00:00:00,43,False,0.43333333333333335
314,2015-01-14 01:00:00,42,False,-0.023255813953488372
315,2015-01-14 02:00:00,35,False,-0.16666666666666666
316,2015-01-14 03:00:00,39,False,0.11428571428571428
317,2015-01-14 04:00:00,34,False,-0.1282051282051282
318,2015-01-14 05:00:00,47,False,0.38235294117647056
319,2015-01-14 06:00:00,34,False,-0.2765957446808511
320,2015-01-14 07:00:00,28,False,-0.17647058823529413
321,2015-01-14 08:00:00,27,False,-0.03571428571428571
322,2015-01-14 09:00:00,32,False,0.18518518518518517
323,2015-01-14 10:00:00,22,False,-0.3125
324,2015-01-14 11:00:00,20,False,-0.09090909090909091
325,2015-01-14 12:00:00,20,False,0.0
326,2015-01-14 13:00:00,18,False,-0.1
327,2015-01-14 14:00:00,22,False,0.2222222222222222
328,2015-01-14 15:00:00,28,False,0.2727272727272727
329,2015-01-14 16:00:00,38,False,0.35714285714285715
330,2015-01-14 17:00:00,26,False,-0.3157894736842105
331,2015-01-14 18:00:00,31,False,0.19230769230769232
332,2015-01-14 19:00:00,27,False,-0.12903225806451613
333,2015-01-14 20:00:00,33,False,0.2222222222222222
334,2015-01-14 21:00:00,100,False,2.0303030303030303
335,2015-01-14 22:00:00,27,False,-0.73
336,2015-01-14 23:00:00,30,False,0.1111111111111111
337,2015-01-15 00:00:00,44,False,0.4666666666666667
338,2015-01-15 00:00:00,69,False,0.5681818181818182
339,2015-01-15 01:00:00,76,False,0.10144927536231885
340,2015-01-15 02:00:00,72,False,-0.05263157894736842
341,2015-01-15 03:00:00,58,False,-0.19444444444444445
342,2015-01-15 04:00:00,50,False,-0.13793103448275862
343,2015-01-15 05:00:00,60,False,0.2
344,2015-01-15 06:00:00,65,False,0.08333333333333333
345,2015-01-15 07:00:00,42,False,-0.35384615384615387
346,2015-01-15 08:00:00,38,False,-0.09523809523809523
347,2015-01-15 09:00:00,34,False,-0.10526315789473684
348,2015-01-15 10:00:00,48,False,0.4117647058823529
349,2015-01-15 11:00:00,34,False,-0.2916666666666667
350,2015-01-15 12:00:00,33,False,-0.029411764705882353
351,2015-01-15 13:00:00,39,False,0.18181818181818182
352,2015-01-15 14:00:00,38,False,-0.02564102564102564
353,2015-01-15 15:00:00,60,False,0.5789473684210527
354,2015-01-15 16:00:00,38,False,-0.36666666666666664
355,2015-01-15 17:00:00,45,False,0.18421052631578946
356,2015-01-15 18:00:00,42,False,-0.06666666666666667
357,2015-01-15 19:00:00,46,False,0.09523809523809523
358,2015-01-15 20:00:00,65,False,0.41304347826086957
359,2015-01-15 21:00:00,46,False,-0.2923076923076923
360,2015-01-15 22:00:00,45,False,-0.021739130434782608
361,2015-01-15 23:00:00,55,False,0.2222222222222222
362,2015-01-16 00:00:00,71,False,0.2909090909090909
363,2015-01-16 01:00:00,71,False,0.0
364,2015-01-16 02:00:00,68,False,-0.04225352112676056
365,2015-01-16 03:00:00,66,False,-0.029411764705882353
366,2015-01-16 04:00:00,63,False,-0.045454545454545456
367,2015-01-16 05:00:00,63,False,0.0
368,2015-01-16 06:00:00,46,False,-0.2698412698412698
369,2015-01-16 07:00:00,42,False,-0.08695652173913043
370,2015-01-16 08:00:00,40,False,-0.047619047619047616
371,2015-01-16 09:00:00,35,False,-0.125
372,2015-01-16 10:00:00,33,False,-0.05714285714285714
373,2015-01-16 11:00:00,33,False,0.0
374,2015-01-16 12:00:00,33,False,0.0
375,2015-01-16 13:00:00,33,False,0.0
376,2015-01-16 14:00:00,43,False,0.30303030303030304
377,2015-01-16 15:00:00,46,False,0.06976744186046512
378,2015-01-16 16:00:00,67,False,0.45652173913043476
379,2015-01-16 17:00:00,75,False,0.11940298507462686
380,2015-01-16 18:00:00,41,False,-0.4533333333333333
381,2015-01-16 19:00:00,44,False,0.07317073170731707
382,2015-01-16 20:00:00,65,False,0.4772727272727273
383,2015-01-16 21:00:00,43,False,-0.3384615384615385
384,2015-01-16 22:00:00,42,False,-0.023255813953488372
385,2015-01-16 23:00:00,44,False,0.047619047619047616
386,2015-01-17 00:00:00,100,False,1.2727272727272727
387,2015-01-17 01:00:00,65,False,-0.35
388,2015-01-17 02:00:00,54,False,-0.16923076923076924
389,2015-01-17 03:00:00,48,False,-0.1111111111111111
390,2015-01-17 04:00:00,52,False,0.08333333333333333
391,2015-01-17 05:00:00,45,False,-0.1346153846153846
392,2015-01-17 06:00:00,55,False,0.2222222222222222
393,2015-01-17 07:00:00,39,False,-0.2909090909090909
394,2015-01-17 08:00:00,37,False,-0.05128205128205128
395,2015-01-17 09:00:00,38,False,0.02702702702702703
396,2015-01-17 10:00:00,30,False,-0.21052631578947367
397,2015-01-17 11:00:00,23,False,-0.23333333333333334
398,2015-01-17 12:00:00,30,False,0.30434782608695654
399,2015-01-17 13:00:00,30,False,0.0
400,2015-01-17 14:00:00,26,False,-0.13333333333333333
401,2015-01-17 15:00:00,30,False,0.15384615384615385
402,2015-01-17 16:00:00,36,False,0.2
403,2015-01-17 17:00:00,30,False,-0.16666666666666666
404,2015-01-17 18:00:00,36,False,0.2
405,2015-01-17 19:00:00,53,False,0.4722222222222222
406,2015-01-17 20:00:00,31,False,-0.41509433962264153
407,2015-01-17 21:00:00,30,False,-0.03225806451612903
408,2015-01-17 22:00:00,64,False,1.1333333333333333
409,2015-01-17 23:00:00,38,False,-0.40625
410,2015-01-18 00:00:00,70,False,0.8421052631578947
411,2015-01-18 01:00:00,77,False,0.1
412,2015-01-18 02:00:00,56,False,-0.2727272727272727
413,2015-01-18 03:00:00,52,False,-0.07142857142857142
414,2015-01-18 04:00:00,48,False,-0.07692307692307693
415,2015-01-18 05:00:00,46,False,-0.041666666666666664
416,2015-01-18 06:00:00,44,False,-0.043478260869565216
417,2015-01-18 07:00:00,40,False,-0.09090909090909091
418,2015-01-18 08:00:00,38,False,-0.05
419,2015-01-18 09:00:00,31,False,-0.18421052631578946
420,2015-01-18 10:00:00,25,False,-0.1935483870967742
421,2015-01-18 11:00:00,24,False,-0.04
422,2015-01-18 12:00:00,30,False,0.25
423,2015-01-18 13:00:00,27,False,-0.1
424,2015-01-18 14:00:00,36,False,0.3333333333333333
425,2015-01-18 15:00:00,46,False,0.2777777777777778
426,2015-01-18 16:00:00,35,False,-0.2391304347826087
427,2015-01-18 17:00:00,32,False,-0.08571428571428572
428,2015-01-18 18:00:00,31,False,-0.03125
429,2015-01-18 19:00:00,55,False,0.7741935483870968
430,2015-01-18 20:00:00,32,False,-0.41818181818181815
431,2015-01-18 21:00:00,36,False,0.125
432,2015-01-18 22:00:00,37,False,0.027777777777777776
433,2015-01-18 23:00:00,41,False,0.10810810810810811
434,2015-01-19 00:00:00,56,False,0.36585365853658536
435,2015-01-19 01:00:00,56,False,0.0
436,2015-01-19 02:00:00,90,False,0.6071428571428571
437,2015-01-19 03:00:00,52,False,-0.4222222222222222
438,2015-01-19 04:00:00,55,False,0.057692307692307696
439,2015-01-19 05:00:00,62,False,0.12727272727272726
440,2015-01-19 06:00:00,49,False,-0.20967741935483872
441,2015-01-19 07:00:00,48,False,-0.02040816326530612
442,2015-01-19 08:00:00,40,False,-0.16666666666666666
443,2015-01-19 09:00:00,31,False,-0.225
444,2015-01-19 10:00:00,37,False,0.1935483870967742
445,2015-01-19 11:00:00,34,False,-0.08108108108108109
446,2015-01-19 12:00:00,32,False,-0.058823529411764705
447,2015-01-19 13:00:00,35,False,0.09375
448,2015-01-19 14:00:00,38,False,0.08571428571428572
449,2015-01-19 15:00:00,40,False,0.05263157894736842
450,2015-01-19 16:00:00,37,False,-0.075
451,2015-01-19 17:00:00,39,False,0.05405405405405406
452,2015-01-19 18:00:00,35,False,-0.10256410256410256
453,2015-01-19 19:00:00,43,False,0.22857142857142856
454,2015-01-19 20:00:00,34,False,-0.20930232558139536
455,2015-01-19 21:00:00,63,False,0.8529411764705882
456,2015-01-19 22:00:00,38,False,-0.3968253968253968
457,2015-01-19 23:00:00,46,False,0.21052631578947367
458,2015-01-20 00:00:00,59,False,0.2826086956521739
459,2015-01-20 01:00:00,61,False,0.03389830508474576
460,2015-01-20 02:00:00,65,False,0.06557377049180328
461,2015-01-20 03:00:00,62,False,-0.046153846153846156
462,2015-01-20 04:00:00,71,False,0.14516129032258066
463,2015-01-20 05:00:00,60,False,-0.15492957746478872
464,2015-01-20 06:00:00,62,False,0.03333333333333333
465,2015-01-20 07:00:00,48,False,-0.22580645161290322
466,2015-01-20 08:00:00,74,False,0.5416666666666666
467,2015-01-20 09:00:00,36,False,-0.5135135135135135
468,2015-01-20 10:00:00,35,False,-0.027777777777777776
469,2015-01-20 11:00:00,33,False,-0.05714285714285714
470,2015-01-20 12:00:00,35,False,0.06060606060606061
471,2015-01-20 13:00:00,37,False,0.05714285714285714
472,2015-01-20 14:00:00,41,False,0.10810810810810811
473,2015-01-20 15:00:00,43,False,0.04878048780487805
474,2015-01-20 16:00:00,39,False,-0.09302325581395349
475,2015-01-20 17:00:00,42,False,0.07692307692307693
476,2015-01-20 18:00:00,46,False,0.09523809523809523
477,2015-01-20 19:00:00,37,False,-0.1956521739130435
478,2015-01-20 20:00:00,49,False,0.32432432432432434
479,2015-01-20 21:00:00,63,False,0.2857142857142857
480,2015-01-20 22:00:00,56,False,-0.1111111111111111
481,2015-01-20 23:00:00,52,False,-0.07142857142857142
482,2015-01-21 00:00:00,69,False,0.3269230769230769
483,2015-01-21 01:00:00,81,False,0.17391304347826086
484,2015-01-21 02:00:00,60,False,-0.25925925925925924
485,2015-01-21 03:00:00,58,False,-0.03333333333333333
486,2015-01-21 04:00:00,58,False,0.0
487,2015-01-21 05:00:00,61,False,0.05172413793103448
488,2015-01-21 06:00:00,56,False,-0.08196721311475409
489,2015-01-21 07:00:00,48,False,-0.14285714285714285
490,2015-01-21 08:00:00,43,False,-0.10416666666666667
491,2015-01-21 09:00:00,36,False,-0.16279069767441862
492,2015-01-21 10:00:00,53,False,0.4722222222222222
493,2015-01-21 11:00:00,35,False,-0.33962264150943394
494,2015-01-21 12:00:00,37,False,0.05714285714285714
495,2015-01-21 13:00:00,35,False,-0.05405405405405406
496,2015-01-21 14:00:00,40,False,0.14285714285714285
497,2015-01-21 15:00:00,38,False,-0.05
498,2015-01-21 16:00:00,42,False,0.10526315789473684
499,2015-01-21 17:00:00,47,False,0.11904761904761904
500,2015-01-21 18:00:00,44,False,-0.06382978723404255
501,2015-01-21 19:00:00,44,False,0.0
502,2015-01-21 20:00:00,54,False,0.22727272727272727
503,2015-01-21 21:00:00,74,False,0.37037037037037035
504,2015-01-21 22:00:00,39,False,-0.47297297297297297
505,2015-01-21 23:00:00,44,False,0.1282051282051282
506,2015-01-22 00:00:00,71,False,0.6136363636363636
507,2015-01-22 00:00:00,86,False,0.2112676056338028
508,2015-01-22 01:00:00,80,False,-0.06976744186046512
509,2015-01-22 02:00:00,78,False,-0.025
510,2015-01-22 03:00:00,68,False,-0.1282051282051282
511,2015-01-22 04:00:00,83,False,0.22058823529411764
