,date,news,isPartial,delta
102,2015-01-05 06:00:00,86,False,-0.011494252873563218
103,2015-01-05 07:00:00,83,False,-0.03488372093023256
104,2015-01-05 08:00:00,80,False,-0.03614457831325301
105,2015-01-05 09:00:00,78,False,-0.025
106,2015-01-05 10:00:00,77,False,-0.01282051282051282
107,2015-01-05 11:00:00,80,False,0.03896103896103896
108,2015-01-05 12:00:00,82,False,0.025
109,2015-01-05 13:00:00,79,False,-0.036585365853658534
110,2015-01-05 14:00:00,74,False,-0.06329113924050633
111,2015-01-05 15:00:00,73,False,-0.013513513513513514
112,2015-01-05 16:00:00,75,False,0.0273972602739726
113,2015-01-05 17:00:00,77,False,0.02666666666666667
114,2015-01-05 18:00:00,74,False,-0.03896103896103896
115,2015-01-05 19:00:00,70,False,-0.05405405405405406
116,2015-01-05 20:00:00,69,False,-0.014285714285714285
117,2015-01-05 21:00:00,69,False,0.0
118,2015-01-05 22:00:00,69,False,0.0
119,2015-01-05 23:00:00,68,False,-0.014492753623188406
120,2015-01-06 00:00:00,67,False,-0.014705882352941176
121,2015-01-06 01:00:00,70,False,0.04477611940298507
122,2015-01-06 02:00:00,74,False,0.05714285714285714
123,2015-01-06 03:00:00,77,False,0.04054054054054054
124,2015-01-06 04:00:00,87,False,0.12987012987012986
125,2015-01-06 05:00:00,85,False,-0.022988505747126436
126,2015-01-06 06:00:00,85,False,0.0
127,2015-01-06 07:00:00,85,False,0.0
128,2015-01-06 08:00:00,83,False,-0.023529411764705882
129,2015-01-06 09:00:00,81,False,-0.024096385542168676
130,2015-01-06 10:00:00,80,False,-0.012345679012345678
131,2015-01-06 11:00:00,81,False,0.0125
132,2015-01-06 12:00:00,84,False,0.037037037037037035
133,2015-01-06 13:00:00,81,False,-0.03571428571428571
134,2015-01-06 14:00:00,75,False,-0.07407407407407407
135,2015-01-06 15:00:00,74,False,-0.013333333333333334
136,2015-01-06 16:00:00,76,False,0.02702702702702703
137,2015-01-06 17:00:00,76,False,0.0
138,2015-01-06 18:00:00,73,False,-0.039473684210526314
139,2015-01-06 19:00:00,70,False,-0.0410958904109589
140,2015-01-06 20:00:00,69,False,-0.014285714285714285
141,2015-01-06 21:00:00,71,False,0.028985507246376812
142,2015-01-06 22:00:00,71,False,0.0
143,2015-01-06 23:00:00,71,False,0.0
144,2015-01-07 00:00:00,72,False,0.014084507042253521
145,2015-01-07 01:00:00,72,False,0.0
146,2015-01-07 02:00:00,77,False,0.06944444444444445
147,2015-01-07 03:00:00,82,False,0.06493506493506493
148,2015-01-07 04:00:00,87,False,0.06097560975609756
149,2015-01-07 05:00:00,87,False,0.0
150,2015-01-07 06:00:00,85,False,-0.022988505747126436
151,2015-01-07 07:00:00,83,False,-0.023529411764705882
152,2015-01-07 08:00:00,79,False,-0.04819277108433735
153,2015-01-07 09:00:00,76,False,-0.0379746835443038
154,2015-01-07 10:00:00,78,False,0.02631578947368421
155,2015-01-07 11:00:00,90,False,0.15384615384615385
156,2015-01-07 12:00:00,100,False,0.1111111111111111
157,2015-01-07 13:00:00,98,False,-0.02
158,2015-01-07 14:00:00,90,False,-0.08163265306122448
159,2015-01-07 15:00:00,87,False,-0.03333333333333333
160,2015-01-07 16:00:00,89,False,0.022988505747126436
161,2015-01-07 17:00:00,89,False,0.0
162,2015-01-07 18:00:00,85,False,-0.0449438202247191
163,2015-01-07 19:00:00,83,False,-0.023529411764705882
164,2015-01-07 20:00:00,82,False,-0.012048192771084338
165,2015-01-07 21:00:00,85,False,0.036585365853658534
166,2015-01-07 22:00:00,89,False,0.047058823529411764
167,2015-01-07 23:00:00,88,False,-0.011235955056179775
168,2015-01-08 00:00:00,88,False,0.0
169,2015-01-29 00:00:00,70,False,-0.20454545454545456
170,2015-01-29 01:00:00,71,False,0.014285714285714285
171,2015-01-29 02:00:00,74,False,0.04225352112676056
172,2015-01-29 03:00:00,81,False,0.0945945945945946
173,2015-01-29 04:00:00,88,False,0.08641975308641975
174,2015-01-29 05:00:00,92,False,0.045454545454545456
175,2015-01-29 06:00:00,94,False,0.021739130434782608
176,2015-01-29 07:00:00,93,False,-0.010638297872340425
177,2015-01-29 08:00:00,87,False,-0.06451612903225806
178,2015-01-29 09:00:00,82,False,-0.05747126436781609
179,2015-01-29 10:00:00,84,False,0.024390243902439025
180,2015-01-29 11:00:00,85,False,0.011904761904761904
181,2015-01-29 12:00:00,87,False,0.023529411764705882
182,2015-01-29 13:00:00,85,False,-0.022988505747126436
183,2015-01-29 14:00:00,79,False,-0.07058823529411765
184,2015-01-29 15:00:00,77,False,-0.02531645569620253
185,2015-01-29 16:00:00,79,False,0.025974025974025976
186,2015-01-29 17:00:00,79,False,0.0
187,2015-01-29 18:00:00,78,False,-0.012658227848101266
188,2015-01-29 19:00:00,75,False,-0.038461538461538464
189,2015-01-29 20:00:00,77,False,0.02666666666666667
190,2015-01-29 21:00:00,77,False,0.0
191,2015-01-29 22:00:00,77,False,0.0
192,2015-01-29 23:00:00,75,False,-0.025974025974025976
193,2015-01-30 00:00:00,72,False,-0.04
194,2015-01-30 01:00:00,74,False,0.027777777777777776
195,2015-01-30 02:00:00,76,False,0.02702702702702703
196,2015-01-30 03:00:00,82,False,0.07894736842105263
197,2015-01-30 04:00:00,89,False,0.08536585365853659
198,2015-01-30 05:00:00,92,False,0.033707865168539325
199,2015-01-30 06:00:00,93,False,0.010869565217391304
200,2015-01-30 07:00:00,91,False,-0.021505376344086023
201,2015-01-30 08:00:00,86,False,-0.054945054945054944
202,2015-01-30 09:00:00,83,False,-0.03488372093023256
203,2015-01-30 10:00:00,84,False,0.012048192771084338
204,2015-01-30 11:00:00,85,False,0.011904761904761904
205,2015-01-30 12:00:00,87,False,0.023529411764705882
206,2015-01-30 13:00:00,84,False,-0.034482758620689655
207,2015-01-30 14:00:00,79,False,-0.05952380952380952
208,2015-01-30 15:00:00,78,False,-0.012658227848101266
209,2015-01-30 16:00:00,78,False,0.0
210,2015-01-30 17:00:00,79,False,0.01282051282051282
211,2015-01-30 18:00:00,77,False,-0.02531645569620253
212,2015-01-30 19:00:00,74,False,-0.03896103896103896
213,2015-01-30 20:00:00,73,False,-0.013513513513513514
214,2015-01-30 21:00:00,72,False,-0.0136986301369863
215,2015-01-30 22:00:00,73,False,0.013888888888888888
216,2015-01-30 23:00:00,70,False,-0.0410958904109589
217,2015-01-31 00:00:00,68,False,-0.02857142857142857
218,2015-01-31 01:00:00,70,False,0.029411764705882353
219,2015-01-31 02:00:00,73,False,0.04285714285714286
220,2015-01-31 03:00:00,77,False,0.0547945205479452
221,2015-01-31 04:00:00,86,False,0.11688311688311688
222,2015-01-31 05:00:00,89,False,0.03488372093023256
223,2015-01-31 06:00:00,89,False,0.0
224,2015-01-31 07:00:00,88,False,-0.011235955056179775
225,2015-01-31 08:00:00,86,False,-0.022727272727272728
226,2015-01-31 09:00:00,82,False,-0.046511627906976744
227,2015-01-31 10:00:00,78,False,-0.04878048780487805
228,2015-01-31 11:00:00,77,False,-0.01282051282051282
229,2015-01-31 12:00:00,75,False,-0.025974025974025976
230,2015-01-31 13:00:00,74,False,-0.013333333333333334
231,2015-01-31 14:00:00,72,False,-0.02702702702702703
232,2015-01-31 15:00:00,68,False,-0.05555555555555555
233,2015-01-31 16:00:00,68,False,0.0
234,2015-01-31 17:00:00,67,False,-0.014705882352941176
235,2015-01-31 18:00:00,66,False,-0.014925373134328358
236,2015-01-31 19:00:00,67,False,0.015151515151515152
237,2015-01-31 20:00:00,69,False,0.029850746268656716
238,2015-01-31 21:00:00,68,False,-0.014492753623188406
239,2015-01-31 22:00:00,68,False,0.0
240,2015-01-31 23:00:00,68,False,0.0
241,2015-02-01 00:00:00,65,False,-0.04411764705882353
242,2015-02-01 01:00:00,67,False,0.03076923076923077
243,2015-02-01 02:00:00,70,False,0.04477611940298507
244,2015-02-01 03:00:00,74,False,0.05714285714285714
245,2015-02-01 04:00:00,79,False,0.06756756756756757
246,2015-02-01 05:00:00,82,False,0.0379746835443038
247,2015-02-01 06:00:00,83,False,0.012195121951219513
248,2015-02-01 07:00:00,82,False,-0.012048192771084338
249,2015-02-01 08:00:00,79,False,-0.036585365853658534
250,2015-02-01 09:00:00,75,False,-0.05063291139240506
251,2015-02-01 10:00:00,71,False,-0.05333333333333334
252,2015-02-01 11:00:00,69,False,-0.028169014084507043
253,2015-02-01 12:00:00,72,False,0.043478260869565216
254,2015-02-01 13:00:00,72,False,0.0
255,2015-02-01 14:00:00,70,False,-0.027777777777777776
256,2015-02-01 15:00:00,70,False,0.0
257,2015-02-01 16:00:00,69,False,-0.014285714285714285
258,2015-02-01 17:00:00,68,False,-0.014492753623188406
259,2015-02-01 18:00:00,68,False,0.0
260,2015-02-01 19:00:00,66,False,-0.029411764705882353
261,2015-02-01 20:00:00,66,False,0.0
262,2015-02-01 21:00:00,70,False,0.06060606060606061
263,2015-02-01 22:00:00,73,False,0.04285714285714286
264,2015-02-01 23:00:00,70,False,-0.0410958904109589
265,2015-02-02 00:00:00,70,False,0.0
266,2015-02-02 01:00:00,78,False,0.11428571428571428
267,2015-02-02 02:00:00,83,False,0.0641025641025641
268,2015-02-02 03:00:00,95,False,0.14457831325301204
269,2015-02-02 04:00:00,100,False,0.05263157894736842
270,2015-02-02 05:00:00,97,False,-0.03
271,2015-02-02 06:00:00,94,False,-0.030927835051546393
272,2015-02-02 07:00:00,90,False,-0.0425531914893617
273,2015-02-02 08:00:00,86,False,-0.044444444444444446
274,2015-02-02 09:00:00,84,False,-0.023255813953488372
275,2015-02-02 10:00:00,89,False,0.05952380952380952
276,2015-02-02 11:00:00,93,False,0.0449438202247191
277,2015-02-02 12:00:00,95,False,0.021505376344086023
278,2015-02-02 13:00:00,90,False,-0.05263157894736842
279,2015-02-02 14:00:00,82,False,-0.08888888888888889
280,2015-02-02 15:00:00,82,False,0.0
281,2015-02-02 16:00:00,83,False,0.012195121951219513
282,2015-02-02 17:00:00,84,False,0.012048192771084338
283,2015-02-02 18:00:00,83,False,-0.011904761904761904
284,2015-02-02 19:00:00,82,False,-0.012048192771084338
285,2015-02-02 20:00:00,85,False,0.036585365853658534
286,2015-02-02 21:00:00,87,False,0.023529411764705882
287,2015-02-02 22:00:00,89,False,0.022988505747126436
288,2015-02-02 23:00:00,85,False,-0.0449438202247191
289,2015-02-03 00:00:00,79,False,-0.07058823529411765
290,2015-02-03 01:00:00,78,False,-0.012658227848101266
291,2015-02-03 02:00:00,83,False,0.0641025641025641
292,2015-02-03 03:00:00,87,False,0.04819277108433735
293,2015-02-03 04:00:00,95,False,0.09195402298850575
294,2015-02-03 05:00:00,98,False,0.031578947368421054
295,2015-02-03 06:00:00,97,False,-0.01020408163265306
296,2015-02-03 07:00:00,92,False,-0.05154639175257732
297,2015-02-03 08:00:00,86,False,-0.06521739130434782
298,2015-02-03 09:00:00,80,False,-0.06976744186046512
299,2015-02-03 10:00:00,79,False,-0.0125
300,2015-02-03 11:00:00,82,False,0.0379746835443038
301,2015-02-03 12:00:00,84,False,0.024390243902439025
302,2015-02-03 13:00:00,79,False,-0.05952380952380952
303,2015-02-03 14:00:00,73,False,-0.0759493670886076
304,2015-02-03 15:00:00,73,False,0.0
305,2015-02-03 16:00:00,74,False,0.0136986301369863
306,2015-02-03 17:00:00,79,False,0.06756756756756757
307,2015-02-03 18:00:00,76,False,-0.0379746835443038
308,2015-02-03 19:00:00,72,False,-0.05263157894736842
309,2015-02-03 20:00:00,72,False,0.0
310,2015-02-03 21:00:00,72,False,0.0
311,2015-02-03 22:00:00,76,False,0.05555555555555555
312,2015-02-03 23:00:00,73,False,-0.039473684210526314
313,2015-02-04 00:00:00,71,False,-0.0273972602739726
314,2015-02-04 01:00:00,75,False,0.056338028169014086
315,2015-02-04 02:00:00,81,False,0.08
316,2015-02-04 03:00:00,85,False,0.04938271604938271
317,2015-02-04 04:00:00,94,False,0.10588235294117647
318,2015-02-04 05:00:00,99,False,0.05319148936170213
319,2015-02-04 06:00:00,96,False,-0.030303030303030304
320,2015-02-04 07:00:00,91,False,-0.052083333333333336
321,2015-02-04 08:00:00,86,False,-0.054945054945054944
322,2015-02-04 09:00:00,81,False,-0.05813953488372093
323,2015-02-04 10:00:00,80,False,-0.012345679012345678
324,2015-02-04 11:00:00,82,False,0.025
325,2015-02-04 12:00:00,86,False,0.04878048780487805
326,2015-02-04 13:00:00,83,False,-0.03488372093023256
327,2015-02-04 14:00:00,77,False,-0.07228915662650602
328,2015-02-04 15:00:00,77,False,0.0
329,2015-02-04 16:00:00,79,False,0.025974025974025976
330,2015-02-04 17:00:00,80,False,0.012658227848101266
331,2015-02-04 18:00:00,77,False,-0.0375
332,2015-02-04 19:00:00,74,False,-0.03896103896103896
333,2015-02-04 20:00:00,75,False,0.013513513513513514
334,2015-02-04 21:00:00,77,False,0.02666666666666667
335,2015-02-04 22:00:00,78,False,0.012987012987012988
336,2015-02-04 23:00:00,76,False,-0.02564102564102564
337,2015-02-05 00:00:00,74,False,-0.02631578947368421
338,2015-02-05 00:00:00,44,False,-0.40540540540540543
339,2015-02-05 01:00:00,45,False,0.022727272727272728
340,2015-02-05 02:00:00,49,False,0.08888888888888889
341,2015-02-05 03:00:00,52,False,0.061224489795918366
342,2015-02-05 04:00:00,56,False,0.07692307692307693
343,2015-02-05 05:00:00,57,False,0.017857142857142856
344,2015-02-05 06:00:00,56,False,-0.017543859649122806
345,2015-02-05 07:00:00,53,False,-0.05357142857142857
346,2015-02-05 08:00:00,51,False,-0.03773584905660377
347,2015-02-05 09:00:00,49,False,-0.0392156862745098
348,2015-02-05 10:00:00,49,False,0.0
349,2015-02-05 11:00:00,52,False,0.061224489795918366
350,2015-02-05 12:00:00,53,False,0.019230769230769232
351,2015-02-05 13:00:00,50,False,-0.05660377358490566
352,2015-02-05 14:00:00,47,False,-0.06
353,2015-02-05 15:00:00,46,False,-0.02127659574468085
354,2015-02-05 16:00:00,47,False,0.021739130434782608
355,2015-02-05 17:00:00,48,False,0.02127659574468085
356,2015-02-05 18:00:00,47,False,-0.020833333333333332
357,2015-02-05 19:00:00,45,False,-0.0425531914893617
358,2015-02-05 20:00:00,45,False,0.0
359,2015-02-05 21:00:00,46,False,0.022222222222222223
360,2015-02-05 22:00:00,46,False,0.0
361,2015-02-05 23:00:00,45,False,-0.021739130434782608
362,2015-02-06 00:00:00,44,False,-0.022222222222222223
363,2015-02-06 01:00:00,45,False,0.022727272727272728
364,2015-02-06 02:00:00,47,False,0.044444444444444446
365,2015-02-06 03:00:00,50,False,0.06382978723404255
366,2015-02-06 04:00:00,54,False,0.08
367,2015-02-06 05:00:00,56,False,0.037037037037037035
368,2015-02-06 06:00:00,54,False,-0.03571428571428571
369,2015-02-06 07:00:00,51,False,-0.05555555555555555
370,2015-02-06 08:00:00,48,False,-0.058823529411764705
371,2015-02-06 09:00:00,46,False,-0.041666666666666664
372,2015-02-06 10:00:00,46,False,0.0
373,2015-02-06 11:00:00,47,False,0.021739130434782608
374,2015-02-06 12:00:00,49,False,0.0425531914893617
375,2015-02-06 13:00:00,48,False,-0.02040816326530612
376,2015-02-06 14:00:00,46,False,-0.041666666666666664
377,2015-02-06 15:00:00,45,False,-0.021739130434782608
378,2015-02-06 16:00:00,45,False,0.0
379,2015-02-06 17:00:00,46,False,0.022222222222222223
380,2015-02-06 18:00:00,44,False,-0.043478260869565216
381,2015-02-06 19:00:00,42,False,-0.045454545454545456
382,2015-02-06 20:00:00,42,False,0.0
383,2015-02-06 21:00:00,42,False,0.0
384,2015-02-06 22:00:00,43,False,0.023809523809523808
385,2015-02-06 23:00:00,41,False,-0.046511627906976744
386,2015-02-07 00:00:00,41,False,0.0
387,2015-02-07 01:00:00,42,False,0.024390243902439025
388,2015-02-07 02:00:00,45,False,0.07142857142857142
389,2015-02-07 03:00:00,48,False,0.06666666666666667
390,2015-02-07 04:00:00,52,False,0.08333333333333333
391,2015-02-07 05:00:00,54,False,0.038461538461538464
392,2015-02-07 06:00:00,54,False,0.0
393,2015-02-07 07:00:00,54,False,0.0
394,2015-02-07 08:00:00,52,False,-0.037037037037037035
395,2015-02-07 09:00:00,50,False,-0.038461538461538464
396,2015-02-07 10:00:00,48,False,-0.04
397,2015-02-07 11:00:00,48,False,0.0
398,2015-02-07 12:00:00,49,False,0.020833333333333332
399,2015-02-07 13:00:00,49,False,0.0
400,2015-02-07 14:00:00,46,False,-0.061224489795918366
401,2015-02-07 15:00:00,44,False,-0.043478260869565216
402,2015-02-07 16:00:00,42,False,-0.045454545454545456
403,2015-02-07 17:00:00,42,False,0.0
404,2015-02-07 18:00:00,41,False,-0.023809523809523808
405,2015-02-07 19:00:00,39,False,-0.04878048780487805
406,2015-02-07 20:00:00,38,False,-0.02564102564102564
407,2015-02-07 21:00:00,39,False,0.02631578947368421
408,2015-02-07 22:00:00,39,False,0.0
409,2015-02-07 23:00:00,39,False,0.0
410,2015-02-08 00:00:00,39,False,0.0
411,2015-02-08 01:00:00,41,False,0.05128205128205128
412,2015-02-08 02:00:00,43,False,0.04878048780487805
413,2015-02-08 03:00:00,45,False,0.046511627906976744
414,2015-02-08 04:00:00,48,False,0.06666666666666667
415,2015-02-08 05:00:00,50,False,0.041666666666666664
416,2015-02-08 06:00:00,49,False,-0.02
417,2015-02-08 07:00:00,48,False,-0.02040816326530612
418,2015-02-08 08:00:00,46,False,-0.041666666666666664
419,2015-02-08 09:00:00,43,False,-0.06521739130434782
420,2015-02-08 10:00:00,41,False,-0.046511627906976744
421,2015-02-08 11:00:00,40,False,-0.024390243902439025
422,2015-02-08 12:00:00,41,False,0.025
423,2015-02-08 13:00:00,54,False,0.3170731707317073
424,2015-02-08 14:00:00,76,False,0.4074074074074074
425,2015-02-08 15:00:00,75,False,-0.013157894736842105
426,2015-02-08 16:00:00,71,False,-0.05333333333333334
427,2015-02-08 17:00:00,71,False,0.0
428,2015-02-08 18:00:00,71,False,0.0
429,2015-02-08 19:00:00,69,False,-0.028169014084507043
430,2015-02-08 20:00:00,69,False,0.0
431,2015-02-08 21:00:00,74,False,0.07246376811594203
432,2015-02-08 22:00:00,84,False,0.13513513513513514
433,2015-02-08 23:00:00,85,False,0.011904761904761904
434,2015-02-09 00:00:00,82,False,-0.03529411764705882
435,2015-02-09 01:00:00,84,False,0.024390243902439025
436,2015-02-09 02:00:00,86,False,0.023809523809523808
437,2015-02-09 03:00:00,92,False,0.06976744186046512
438,2015-02-09 04:00:00,99,False,0.07608695652173914
439,2015-02-09 05:00:00,100,False,0.010101010101010102
440,2015-02-09 06:00:00,97,False,-0.03
441,2015-02-09 07:00:00,91,False,-0.061855670103092786
442,2015-02-09 08:00:00,86,False,-0.054945054945054944
443,2015-02-09 09:00:00,83,False,-0.03488372093023256
444,2015-02-09 10:00:00,86,False,0.03614457831325301
445,2015-02-09 11:00:00,92,False,0.06976744186046512
446,2015-02-09 12:00:00,93,False,0.010869565217391304
447,2015-02-09 13:00:00,88,False,-0.053763440860215055
448,2015-02-09 14:00:00,80,False,-0.09090909090909091
449,2015-02-09 15:00:00,66,False,-0.175
450,2015-02-09 16:00:00,64,False,-0.030303030303030304
451,2015-02-09 17:00:00,34,False,-0.46875
452,2015-02-09 18:00:00,0,False,-1.0
453,2015-02-09 19:00:00,0,False,
454,2015-02-09 20:00:00,0,False,
455,2015-02-09 21:00:00,0,False,
456,2015-02-09 22:00:00,0,False,
457,2015-02-09 23:00:00,0,False,
458,2015-02-10 00:00:00,0,False,
459,2015-02-10 01:00:00,0,False,
460,2015-02-10 02:00:00,0,False,
461,2015-02-10 03:00:00,0,False,
462,2015-02-10 04:00:00,0,False,
463,2015-02-10 05:00:00,0,False,
464,2015-02-10 06:00:00,0,False,
465,2015-02-10 07:00:00,0,False,
466,2015-02-10 08:00:00,85,False,inf
467,2015-02-10 09:00:00,75,False,-0.11764705882352941
468,2015-02-10 10:00:00,68,False,-0.09333333333333334
469,2015-02-10 11:00:00,65,False,-0.04411764705882353
470,2015-02-10 12:00:00,63,False,-0.03076923076923077
471,2015-02-10 13:00:00,58,False,-0.07936507936507936
472,2015-02-10 14:00:00,52,False,-0.10344827586206896
473,2015-02-10 15:00:00,51,False,-0.019230769230769232
474,2015-02-10 16:00:00,51,False,0.0
475,2015-02-10 17:00:00,51,False,0.0
476,2015-02-10 18:00:00,49,False,-0.0392156862745098
477,2015-02-10 19:00:00,47,False,-0.04081632653061224
478,2015-02-10 20:00:00,46,False,-0.02127659574468085
479,2015-02-10 21:00:00,47,False,0.021739130434782608
480,2015-02-10 22:00:00,49,False,0.0425531914893617
481,2015-02-10 23:00:00,47,False,-0.04081632653061224
482,2015-02-11 00:00:00,47,False,0.0
483,2015-02-11 01:00:00,50,False,0.06382978723404255
484,2015-02-11 02:00:00,52,False,0.04
485,2015-02-11 03:00:00,55,False,0.057692307692307696
486,2015-02-11 04:00:00,60,False,0.09090909090909091
487,2015-02-11 05:00:00,62,False,0.03333333333333333
488,2015-02-11 06:00:00,60,False,-0.03225806451612903
489,2015-02-11 07:00:00,57,False,-0.05
490,2015-02-11 08:00:00,55,False,-0.03508771929824561
491,2015-02-11 09:00:00,51,False,-0.07272727272727272
492,2015-02-11 10:00:00,50,False,-0.0196078431372549
493,2015-02-11 11:00:00,52,False,0.04
494,2015-02-11 12:00:00,55,False,0.057692307692307696
495,2015-02-11 13:00:00,54,False,-0.01818181818181818
496,2015-02-11 14:00:00,50,False,-0.07407407407407407
497,2015-02-11 15:00:00,50,False,0.0
498,2015-02-11 16:00:00,51,False,0.02
499,2015-02-11 17:00:00,52,False,0.0196078431372549
500,2015-02-11 18:00:00,50,False,-0.038461538461538464
501,2015-02-11 19:00:00,48,False,-0.04
502,2015-02-11 20:00:00,49,False,0.020833333333333332
503,2015-02-11 21:00:00,50,False,0.02040816326530612
504,2015-02-11 22:00:00,52,False,0.04
505,2015-02-11 23:00:00,50,False,-0.038461538461538464
506,2015-02-12 00:00:00,49,False,-0.02
507,2015-02-12 00:00:00,46,False,-0.061224489795918366
508,2015-02-12 01:00:00,47,False,0.021739130434782608
509,2015-02-12 02:00:00,51,False,0.0851063829787234
510,2015-02-12 03:00:00,55,False,0.0784313725490196
511,2015-02-12 04:00:00,59,False,0.07272727272727272
