,date,hedge fund,isPartial,delta
14491,2016-09-20 06:00:00,55,False,0.0
14492,2016-09-20 07:00:00,52,False,-0.05454545454545454
14493,2016-09-20 08:00:00,57,False,0.09615384615384616
14494,2016-09-20 09:00:00,57,False,0.0
14495,2016-09-20 10:00:00,55,False,-0.03508771929824561
14496,2016-09-20 11:00:00,46,False,-0.16363636363636364
14497,2016-09-20 12:00:00,65,False,0.41304347826086957
14498,2016-09-20 13:00:00,67,False,0.03076923076923077
14499,2016-09-20 14:00:00,71,False,0.05970149253731343
14500,2016-09-20 15:00:00,72,False,0.014084507042253521
14501,2016-09-20 16:00:00,74,False,0.027777777777777776
14502,2016-09-20 17:00:00,74,False,0.0
14503,2016-09-20 18:00:00,74,False,0.0
14504,2016-09-20 19:00:00,79,False,0.06756756756756757
14505,2016-09-20 20:00:00,81,False,0.02531645569620253
14506,2016-09-20 21:00:00,81,False,0.0
14507,2016-09-20 22:00:00,81,False,0.0
14508,2016-09-20 23:00:00,65,False,-0.19753086419753085
14509,2016-09-21 00:00:00,71,False,0.09230769230769231
14510,2016-09-21 01:00:00,82,False,0.15492957746478872
14511,2016-09-21 02:00:00,91,False,0.10975609756097561
14512,2016-09-21 03:00:00,82,False,-0.0989010989010989
14513,2016-09-21 04:00:00,52,False,-0.36585365853658536
14514,2016-09-21 05:00:00,48,False,-0.07692307692307693
14515,2016-09-21 06:00:00,47,False,-0.020833333333333332
14516,2016-09-21 07:00:00,51,False,0.0851063829787234
14517,2016-09-21 08:00:00,59,False,0.1568627450980392
14518,2016-09-21 09:00:00,54,False,-0.0847457627118644
14519,2016-09-21 10:00:00,44,False,-0.18518518518518517
14520,2016-09-21 11:00:00,50,False,0.13636363636363635
14521,2016-09-21 12:00:00,58,False,0.16
14522,2016-09-21 13:00:00,69,False,0.1896551724137931
14523,2016-09-21 14:00:00,84,False,0.21739130434782608
14524,2016-09-21 15:00:00,100,False,0.19047619047619047
14525,2016-09-21 16:00:00,94,False,-0.06
14526,2016-09-21 17:00:00,85,False,-0.09574468085106383
14527,2016-09-21 18:00:00,92,False,0.08235294117647059
14528,2016-09-21 19:00:00,88,False,-0.043478260869565216
14529,2016-09-21 20:00:00,88,False,0.0
14530,2016-09-21 21:00:00,97,False,0.10227272727272728
14531,2016-09-21 22:00:00,89,False,-0.08247422680412371
14532,2016-09-21 23:00:00,76,False,-0.14606741573033707
14533,2016-09-22 00:00:00,78,False,0.02631578947368421
14534,2016-09-22 00:00:00,69,False,-0.11538461538461539
14535,2016-09-22 01:00:00,65,False,-0.057971014492753624
14536,2016-09-22 02:00:00,80,False,0.23076923076923078
14537,2016-09-22 03:00:00,74,False,-0.075
14538,2016-09-22 04:00:00,63,False,-0.14864864864864866
14539,2016-09-22 05:00:00,51,False,-0.19047619047619047
14540,2016-09-22 06:00:00,42,False,-0.17647058823529413
14541,2016-09-22 07:00:00,43,False,0.023809523809523808
14542,2016-09-22 08:00:00,46,False,0.06976744186046512
14543,2016-09-22 09:00:00,43,False,-0.06521739130434782
14544,2016-09-22 10:00:00,52,False,0.20930232558139536
14545,2016-09-22 11:00:00,47,False,-0.09615384615384616
14546,2016-09-22 12:00:00,62,False,0.3191489361702128
14547,2016-09-22 13:00:00,70,False,0.12903225806451613
14548,2016-09-22 14:00:00,67,False,-0.04285714285714286
14549,2016-09-22 15:00:00,68,False,0.014925373134328358
14550,2016-09-22 16:00:00,68,False,0.0
14551,2016-09-22 17:00:00,69,False,0.014705882352941176
14552,2016-09-22 18:00:00,68,False,-0.014492753623188406
14553,2016-09-22 19:00:00,75,False,0.10294117647058823
14554,2016-09-22 20:00:00,86,False,0.14666666666666667
14555,2016-09-22 21:00:00,86,False,0.0
14556,2016-09-22 22:00:00,64,False,-0.2558139534883721
14557,2016-09-22 23:00:00,64,False,0.0
14558,2016-09-23 00:00:00,69,False,0.078125
14559,2016-09-23 01:00:00,74,False,0.07246376811594203
14560,2016-09-23 02:00:00,77,False,0.04054054054054054
14561,2016-09-23 03:00:00,67,False,-0.12987012987012986
14562,2016-09-23 04:00:00,56,False,-0.16417910447761194
14563,2016-09-23 05:00:00,54,False,-0.03571428571428571
14564,2016-09-23 06:00:00,43,False,-0.2037037037037037
14565,2016-09-23 07:00:00,38,False,-0.11627906976744186
14566,2016-09-23 08:00:00,44,False,0.15789473684210525
14567,2016-09-23 09:00:00,46,False,0.045454545454545456
14568,2016-09-23 10:00:00,41,False,-0.10869565217391304
14569,2016-09-23 11:00:00,40,False,-0.024390243902439025
14570,2016-09-23 12:00:00,54,False,0.35
14571,2016-09-23 13:00:00,59,False,0.09259259259259259
14572,2016-09-23 14:00:00,65,False,0.1016949152542373
14573,2016-09-23 15:00:00,69,False,0.06153846153846154
14574,2016-09-23 16:00:00,58,False,-0.15942028985507245
14575,2016-09-23 17:00:00,61,False,0.05172413793103448
14576,2016-09-23 18:00:00,63,False,0.03278688524590164
14577,2016-09-23 19:00:00,67,False,0.06349206349206349
14578,2016-09-23 20:00:00,67,False,0.0
14579,2016-09-23 21:00:00,61,False,-0.08955223880597014
14580,2016-09-23 22:00:00,65,False,0.06557377049180328
14581,2016-09-23 23:00:00,57,False,-0.12307692307692308
14582,2016-09-24 00:00:00,60,False,0.05263157894736842
14583,2016-09-24 01:00:00,60,False,0.0
14584,2016-09-24 02:00:00,57,False,-0.05
14585,2016-09-24 03:00:00,65,False,0.14035087719298245
14586,2016-09-24 04:00:00,50,False,-0.23076923076923078
14587,2016-09-24 05:00:00,41,False,-0.18
14588,2016-09-24 06:00:00,40,False,-0.024390243902439025
14589,2016-09-24 07:00:00,30,False,-0.25
14590,2016-09-24 08:00:00,40,False,0.3333333333333333
14591,2016-09-24 09:00:00,46,False,0.15
14592,2016-09-24 10:00:00,35,False,-0.2391304347826087
14593,2016-09-24 11:00:00,34,False,-0.02857142857142857
14594,2016-09-24 12:00:00,33,False,-0.029411764705882353
14595,2016-09-24 13:00:00,34,False,0.030303030303030304
14596,2016-09-24 14:00:00,38,False,0.11764705882352941
14597,2016-09-24 15:00:00,42,False,0.10526315789473684
14598,2016-09-24 16:00:00,35,False,-0.16666666666666666
14599,2016-09-24 17:00:00,38,False,0.08571428571428572
14600,2016-09-24 18:00:00,47,False,0.23684210526315788
14601,2016-09-24 19:00:00,41,False,-0.1276595744680851
14602,2016-09-24 20:00:00,49,False,0.1951219512195122
14603,2016-09-24 21:00:00,60,False,0.22448979591836735
14604,2016-09-24 22:00:00,60,False,0.0
14605,2016-09-24 23:00:00,58,False,-0.03333333333333333
14606,2016-09-25 00:00:00,55,False,-0.05172413793103448
14607,2016-09-25 01:00:00,55,False,0.0
14608,2016-09-25 02:00:00,60,False,0.09090909090909091
14609,2016-09-25 03:00:00,57,False,-0.05
14610,2016-09-25 04:00:00,52,False,-0.08771929824561403
14611,2016-09-25 05:00:00,42,False,-0.19230769230769232
14612,2016-09-25 06:00:00,48,False,0.14285714285714285
14613,2016-09-25 07:00:00,45,False,-0.0625
14614,2016-09-25 08:00:00,46,False,0.022222222222222223
14615,2016-09-25 09:00:00,37,False,-0.1956521739130435
14616,2016-09-25 10:00:00,32,False,-0.13513513513513514
14617,2016-09-25 11:00:00,30,False,-0.0625
14618,2016-09-25 12:00:00,32,False,0.06666666666666667
14619,2016-09-25 13:00:00,32,False,0.0
14620,2016-09-25 14:00:00,39,False,0.21875
14621,2016-09-25 15:00:00,36,False,-0.07692307692307693
14622,2016-09-25 16:00:00,47,False,0.3055555555555556
14623,2016-09-25 17:00:00,48,False,0.02127659574468085
14624,2016-09-25 18:00:00,42,False,-0.125
14625,2016-09-25 19:00:00,54,False,0.2857142857142857
14626,2016-09-25 20:00:00,56,False,0.037037037037037035
14627,2016-09-25 21:00:00,67,False,0.19642857142857142
14628,2016-09-25 22:00:00,63,False,-0.05970149253731343
14629,2016-09-25 23:00:00,79,False,0.25396825396825395
14630,2016-09-26 00:00:00,75,False,-0.05063291139240506
14631,2016-09-26 01:00:00,76,False,0.013333333333333334
14632,2016-09-26 02:00:00,71,False,-0.06578947368421052
14633,2016-09-26 03:00:00,70,False,-0.014084507042253521
14634,2016-09-26 04:00:00,61,False,-0.12857142857142856
14635,2016-09-26 05:00:00,64,False,0.04918032786885246
14636,2016-09-26 06:00:00,51,False,-0.203125
14637,2016-09-26 07:00:00,47,False,-0.0784313725490196
14638,2016-09-26 08:00:00,48,False,0.02127659574468085
14639,2016-09-26 09:00:00,52,False,0.08333333333333333
14640,2016-09-26 10:00:00,51,False,-0.019230769230769232
14641,2016-09-26 11:00:00,50,False,-0.0196078431372549
14642,2016-09-26 12:00:00,58,False,0.16
14643,2016-09-26 13:00:00,61,False,0.05172413793103448
14644,2016-09-26 14:00:00,71,False,0.16393442622950818
14645,2016-09-26 15:00:00,72,False,0.014084507042253521
14646,2016-09-26 16:00:00,71,False,-0.013888888888888888
14647,2016-09-26 17:00:00,71,False,0.0
14648,2016-09-26 18:00:00,73,False,0.028169014084507043
14649,2016-09-26 19:00:00,77,False,0.0547945205479452
14650,2016-09-26 20:00:00,96,False,0.24675324675324675
14651,2016-09-26 21:00:00,100,False,0.041666666666666664
14652,2016-09-26 22:00:00,81,False,-0.19
14653,2016-09-26 23:00:00,75,False,-0.07407407407407407
14654,2016-09-27 00:00:00,68,False,-0.09333333333333334
14655,2016-09-27 01:00:00,54,False,-0.20588235294117646
14656,2016-09-27 02:00:00,54,False,0.0
14657,2016-09-27 03:00:00,64,False,0.18518518518518517
14658,2016-09-27 04:00:00,66,False,0.03125
14659,2016-09-27 05:00:00,49,False,-0.25757575757575757
14660,2016-09-27 06:00:00,43,False,-0.12244897959183673
14661,2016-09-27 07:00:00,46,False,0.06976744186046512
14662,2016-09-27 08:00:00,48,False,0.043478260869565216
14663,2016-09-27 09:00:00,45,False,-0.0625
14664,2016-09-27 10:00:00,48,False,0.06666666666666667
14665,2016-09-27 11:00:00,52,False,0.08333333333333333
14666,2016-09-27 12:00:00,60,False,0.15384615384615385
14667,2016-09-27 13:00:00,71,False,0.18333333333333332
14668,2016-09-27 14:00:00,69,False,-0.028169014084507043
14669,2016-09-27 15:00:00,68,False,-0.014492753623188406
14670,2016-09-27 16:00:00,65,False,-0.04411764705882353
14671,2016-09-27 17:00:00,74,False,0.13846153846153847
14672,2016-09-27 18:00:00,72,False,-0.02702702702702703
14673,2016-09-27 19:00:00,69,False,-0.041666666666666664
14674,2016-09-27 20:00:00,78,False,0.13043478260869565
14675,2016-09-27 21:00:00,93,False,0.19230769230769232
14676,2016-09-27 22:00:00,77,False,-0.17204301075268819
14677,2016-09-27 23:00:00,72,False,-0.06493506493506493
14678,2016-09-28 00:00:00,83,False,0.1527777777777778
14679,2016-09-28 01:00:00,80,False,-0.03614457831325301
14680,2016-09-28 02:00:00,79,False,-0.0125
14681,2016-09-28 03:00:00,67,False,-0.1518987341772152
14682,2016-09-28 04:00:00,61,False,-0.08955223880597014
14683,2016-09-28 05:00:00,44,False,-0.2786885245901639
14684,2016-09-28 06:00:00,44,False,0.0
14685,2016-09-28 07:00:00,48,False,0.09090909090909091
14686,2016-09-28 08:00:00,43,False,-0.10416666666666667
14687,2016-09-28 09:00:00,46,False,0.06976744186046512
14688,2016-09-28 10:00:00,43,False,-0.06521739130434782
14689,2016-09-28 11:00:00,53,False,0.23255813953488372
14690,2016-09-28 12:00:00,68,False,0.2830188679245283
14691,2016-09-28 13:00:00,70,False,0.029411764705882353
14692,2016-09-28 14:00:00,75,False,0.07142857142857142
14693,2016-09-28 15:00:00,73,False,-0.02666666666666667
14694,2016-09-28 16:00:00,68,False,-0.0684931506849315
14695,2016-09-28 17:00:00,77,False,0.1323529411764706
14696,2016-09-28 18:00:00,79,False,0.025974025974025976
14697,2016-09-28 19:00:00,72,False,-0.08860759493670886
14698,2016-09-28 20:00:00,81,False,0.125
14699,2016-09-28 21:00:00,83,False,0.024691358024691357
14700,2016-09-28 22:00:00,66,False,-0.20481927710843373
14701,2016-09-28 23:00:00,70,False,0.06060606060606061
14702,2016-09-29 00:00:00,80,False,0.14285714285714285
14703,2016-09-29 00:00:00,89,False,0.1125
14704,2016-09-29 01:00:00,91,False,0.02247191011235955
14705,2016-09-29 02:00:00,80,False,-0.12087912087912088
14706,2016-09-29 03:00:00,79,False,-0.0125
14707,2016-09-29 04:00:00,60,False,-0.24050632911392406
14708,2016-09-29 05:00:00,56,False,-0.06666666666666667
14709,2016-09-29 06:00:00,43,False,-0.23214285714285715
14710,2016-09-29 07:00:00,51,False,0.18604651162790697
14711,2016-09-29 08:00:00,53,False,0.0392156862745098
14712,2016-09-29 09:00:00,57,False,0.07547169811320754
14713,2016-09-29 10:00:00,55,False,-0.03508771929824561
14714,2016-09-29 11:00:00,45,False,-0.18181818181818182
14715,2016-09-29 12:00:00,62,False,0.37777777777777777
14716,2016-09-29 13:00:00,72,False,0.16129032258064516
14717,2016-09-29 14:00:00,80,False,0.1111111111111111
14718,2016-09-29 15:00:00,83,False,0.0375
14719,2016-09-29 16:00:00,87,False,0.04819277108433735
14720,2016-09-29 17:00:00,71,False,-0.1839080459770115
14721,2016-09-29 18:00:00,89,False,0.2535211267605634
14722,2016-09-29 19:00:00,85,False,-0.0449438202247191
14723,2016-09-29 20:00:00,100,False,0.17647058823529413
14724,2016-09-29 21:00:00,99,False,-0.01
14725,2016-09-29 22:00:00,87,False,-0.12121212121212122
14726,2016-09-29 23:00:00,87,False,0.0
14727,2016-09-30 00:00:00,86,False,-0.011494252873563218
14728,2016-09-30 01:00:00,75,False,-0.12790697674418605
14729,2016-09-30 02:00:00,86,False,0.14666666666666667
14730,2016-09-30 03:00:00,80,False,-0.06976744186046512
14731,2016-09-30 04:00:00,70,False,-0.125
14732,2016-09-30 05:00:00,57,False,-0.18571428571428572
14733,2016-09-30 06:00:00,63,False,0.10526315789473684
14734,2016-09-30 07:00:00,82,False,0.30158730158730157
14735,2016-09-30 08:00:00,86,False,0.04878048780487805
14736,2016-09-30 09:00:00,99,False,0.1511627906976744
14737,2016-09-30 10:00:00,87,False,-0.12121212121212122
14738,2016-09-30 11:00:00,84,False,-0.034482758620689655
14739,2016-09-30 12:00:00,84,False,0.0
14740,2016-09-30 13:00:00,81,False,-0.03571428571428571
14741,2016-09-30 14:00:00,79,False,-0.024691358024691357
14742,2016-09-30 15:00:00,80,False,0.012658227848101266
14743,2016-09-30 16:00:00,80,False,0.0
14744,2016-09-30 17:00:00,71,False,-0.1125
14745,2016-09-30 18:00:00,85,False,0.19718309859154928
14746,2016-09-30 19:00:00,74,False,-0.12941176470588237
14747,2016-09-30 20:00:00,84,False,0.13513513513513514
14748,2016-09-30 21:00:00,76,False,-0.09523809523809523
14749,2016-09-30 22:00:00,73,False,-0.039473684210526314
14750,2016-09-30 23:00:00,63,False,-0.136986301369863
14751,2016-10-01 00:00:00,72,False,0.14285714285714285
14752,2016-10-01 01:00:00,73,False,0.013888888888888888
14753,2016-10-01 02:00:00,76,False,0.0410958904109589
14754,2016-10-01 03:00:00,70,False,-0.07894736842105263
14755,2016-10-01 04:00:00,64,False,-0.08571428571428572
14756,2016-10-01 05:00:00,51,False,-0.203125
14757,2016-10-01 06:00:00,52,False,0.0196078431372549
14758,2016-10-01 07:00:00,42,False,-0.19230769230769232
14759,2016-10-01 08:00:00,40,False,-0.047619047619047616
14760,2016-10-01 09:00:00,39,False,-0.025
14761,2016-10-01 10:00:00,37,False,-0.05128205128205128
14762,2016-10-01 11:00:00,35,False,-0.05405405405405406
14763,2016-10-01 12:00:00,36,False,0.02857142857142857
14764,2016-10-01 13:00:00,41,False,0.1388888888888889
14765,2016-10-01 14:00:00,39,False,-0.04878048780487805
14766,2016-10-01 15:00:00,41,False,0.05128205128205128
14767,2016-10-01 16:00:00,41,False,0.0
14768,2016-10-01 17:00:00,49,False,0.1951219512195122
14769,2016-10-01 18:00:00,47,False,-0.04081632653061224
14770,2016-10-01 19:00:00,52,False,0.10638297872340426
14771,2016-10-01 20:00:00,53,False,0.019230769230769232
14772,2016-10-01 21:00:00,61,False,0.1509433962264151
14773,2016-10-01 22:00:00,54,False,-0.11475409836065574
14774,2016-10-01 23:00:00,56,False,0.037037037037037035
14775,2016-10-02 00:00:00,53,False,-0.05357142857142857
14776,2016-10-02 01:00:00,65,False,0.22641509433962265
14777,2016-10-02 02:00:00,69,False,0.06153846153846154
14778,2016-10-02 03:00:00,65,False,-0.057971014492753624
14779,2016-10-02 04:00:00,51,False,-0.2153846153846154
14780,2016-10-02 05:00:00,41,False,-0.19607843137254902
14781,2016-10-02 06:00:00,41,False,0.0
14782,2016-10-02 07:00:00,40,False,-0.024390243902439025
14783,2016-10-02 08:00:00,35,False,-0.125
14784,2016-10-02 09:00:00,31,False,-0.11428571428571428
14785,2016-10-02 10:00:00,39,False,0.25806451612903225
14786,2016-10-02 11:00:00,28,False,-0.28205128205128205
14787,2016-10-02 12:00:00,37,False,0.32142857142857145
14788,2016-10-02 13:00:00,45,False,0.21621621621621623
14789,2016-10-02 14:00:00,44,False,-0.022222222222222223
14790,2016-10-02 15:00:00,46,False,0.045454545454545456
14791,2016-10-02 16:00:00,50,False,0.08695652173913043
14792,2016-10-02 17:00:00,47,False,-0.06
14793,2016-10-02 18:00:00,55,False,0.1702127659574468
14794,2016-10-02 19:00:00,48,False,-0.12727272727272726
14795,2016-10-02 20:00:00,51,False,0.0625
14796,2016-10-02 21:00:00,61,False,0.19607843137254902
14797,2016-10-02 22:00:00,66,False,0.08196721311475409
14798,2016-10-02 23:00:00,74,False,0.12121212121212122
14799,2016-10-03 00:00:00,68,False,-0.08108108108108109
14800,2016-10-03 01:00:00,79,False,0.16176470588235295
14801,2016-10-03 02:00:00,77,False,-0.02531645569620253
14802,2016-10-03 03:00:00,70,False,-0.09090909090909091
14803,2016-10-03 04:00:00,64,False,-0.08571428571428572
14804,2016-10-03 05:00:00,52,False,-0.1875
14805,2016-10-03 06:00:00,60,False,0.15384615384615385
14806,2016-10-03 07:00:00,53,False,-0.11666666666666667
14807,2016-10-03 08:00:00,63,False,0.18867924528301888
14808,2016-10-03 09:00:00,49,False,-0.2222222222222222
14809,2016-10-03 10:00:00,52,False,0.061224489795918366
14810,2016-10-03 11:00:00,54,False,0.038461538461538464
14811,2016-10-03 12:00:00,63,False,0.16666666666666666
14812,2016-10-03 13:00:00,65,False,0.031746031746031744
14813,2016-10-03 14:00:00,69,False,0.06153846153846154
14814,2016-10-03 15:00:00,74,False,0.07246376811594203
14815,2016-10-03 16:00:00,70,False,-0.05405405405405406
14816,2016-10-03 17:00:00,76,False,0.08571428571428572
14817,2016-10-03 18:00:00,75,False,-0.013157894736842105
14818,2016-10-03 19:00:00,80,False,0.06666666666666667
14819,2016-10-03 20:00:00,81,False,0.0125
14820,2016-10-03 21:00:00,87,False,0.07407407407407407
14821,2016-10-03 22:00:00,82,False,-0.05747126436781609
14822,2016-10-03 23:00:00,68,False,-0.17073170731707318
14823,2016-10-04 00:00:00,87,False,0.27941176470588236
14824,2016-10-04 01:00:00,86,False,-0.011494252873563218
14825,2016-10-04 02:00:00,86,False,0.0
14826,2016-10-04 03:00:00,74,False,-0.13953488372093023
14827,2016-10-04 04:00:00,70,False,-0.05405405405405406
14828,2016-10-04 05:00:00,50,False,-0.2857142857142857
14829,2016-10-04 06:00:00,50,False,0.0
14830,2016-10-04 07:00:00,59,False,0.18
14831,2016-10-04 08:00:00,55,False,-0.06779661016949153
14832,2016-10-04 09:00:00,50,False,-0.09090909090909091
14833,2016-10-04 10:00:00,53,False,0.06
14834,2016-10-04 11:00:00,53,False,0.0
14835,2016-10-04 12:00:00,58,False,0.09433962264150944
14836,2016-10-04 13:00:00,69,False,0.1896551724137931
14837,2016-10-04 14:00:00,75,False,0.08695652173913043
14838,2016-10-04 15:00:00,76,False,0.013333333333333334
14839,2016-10-04 16:00:00,67,False,-0.11842105263157894
14840,2016-10-04 17:00:00,68,False,0.014925373134328358
14841,2016-10-04 18:00:00,73,False,0.07352941176470588
14842,2016-10-04 19:00:00,78,False,0.0684931506849315
14843,2016-10-04 20:00:00,92,False,0.1794871794871795
14844,2016-10-04 21:00:00,79,False,-0.14130434782608695
14845,2016-10-04 22:00:00,82,False,0.0379746835443038
14846,2016-10-04 23:00:00,70,False,-0.14634146341463414
14847,2016-10-05 00:00:00,71,False,0.014285714285714285
14848,2016-10-05 01:00:00,77,False,0.08450704225352113
14849,2016-10-05 02:00:00,80,False,0.03896103896103896
14850,2016-10-05 03:00:00,75,False,-0.0625
14851,2016-10-05 04:00:00,69,False,-0.08
14852,2016-10-05 05:00:00,51,False,-0.2608695652173913
14853,2016-10-05 06:00:00,52,False,0.0196078431372549
14854,2016-10-05 07:00:00,52,False,0.0
14855,2016-10-05 08:00:00,52,False,0.0
14856,2016-10-05 09:00:00,60,False,0.15384615384615385
14857,2016-10-05 10:00:00,46,False,-0.23333333333333334
14858,2016-10-05 11:00:00,47,False,0.021739130434782608
14859,2016-10-05 12:00:00,65,False,0.3829787234042553
14860,2016-10-05 13:00:00,69,False,0.06153846153846154
14861,2016-10-05 14:00:00,75,False,0.08695652173913043
14862,2016-10-05 15:00:00,77,False,0.02666666666666667
14863,2016-10-05 16:00:00,70,False,-0.09090909090909091
14864,2016-10-05 17:00:00,76,False,0.08571428571428572
14865,2016-10-05 18:00:00,73,False,-0.039473684210526314
14866,2016-10-05 19:00:00,82,False,0.1232876712328767
14867,2016-10-05 20:00:00,83,False,0.012195121951219513
14868,2016-10-05 21:00:00,86,False,0.03614457831325301
14869,2016-10-05 22:00:00,79,False,-0.08139534883720931
14870,2016-10-05 23:00:00,69,False,-0.12658227848101267
14871,2016-10-06 00:00:00,80,False,0.15942028985507245
14872,2016-10-13 00:00:00,82,False,0.025
14873,2016-10-13 01:00:00,98,False,0.1951219512195122
14874,2016-10-13 02:00:00,91,False,-0.07142857142857142
14875,2016-10-13 03:00:00,84,False,-0.07692307692307693
14876,2016-10-13 04:00:00,70,False,-0.16666666666666666
14877,2016-10-13 05:00:00,65,False,-0.07142857142857142
14878,2016-10-13 06:00:00,58,False,-0.1076923076923077
14879,2016-10-13 07:00:00,63,False,0.08620689655172414
14880,2016-10-13 08:00:00,61,False,-0.031746031746031744
14881,2016-10-13 09:00:00,64,False,0.04918032786885246
14882,2016-10-13 10:00:00,60,False,-0.0625
14883,2016-10-13 11:00:00,55,False,-0.08333333333333333
14884,2016-10-13 12:00:00,63,False,0.14545454545454545
14885,2016-10-13 13:00:00,81,False,0.2857142857142857
14886,2016-10-13 14:00:00,82,False,0.012345679012345678
14887,2016-10-13 15:00:00,88,False,0.07317073170731707
14888,2016-10-13 16:00:00,77,False,-0.125
14889,2016-10-13 17:00:00,85,False,0.1038961038961039
14890,2016-10-13 18:00:00,79,False,-0.07058823529411765
14891,2016-10-13 19:00:00,90,False,0.13924050632911392
14892,2016-10-13 20:00:00,89,False,-0.011111111111111112
14893,2016-10-13 21:00:00,95,False,0.06741573033707865
14894,2016-10-13 22:00:00,78,False,-0.17894736842105263
14895,2016-10-13 23:00:00,79,False,0.01282051282051282
14896,2016-10-14 00:00:00,75,False,-0.05063291139240506
14897,2016-10-14 01:00:00,82,False,0.09333333333333334
14898,2016-10-14 02:00:00,81,False,-0.012195121951219513
14899,2016-10-14 03:00:00,69,False,-0.14814814814814814
14900,2016-10-14 04:00:00,71,False,0.028985507246376812
14901,2016-10-14 05:00:00,61,False,-0.14084507042253522
14902,2016-10-14 06:00:00,56,False,-0.08196721311475409
14903,2016-10-14 07:00:00,80,False,0.42857142857142855
14904,2016-10-14 08:00:00,75,False,-0.0625
14905,2016-10-14 09:00:00,62,False,-0.17333333333333334
14906,2016-10-14 10:00:00,56,False,-0.0967741935483871
14907,2016-10-14 11:00:00,50,False,-0.10714285714285714
14908,2016-10-14 12:00:00,64,False,0.28
14909,2016-10-14 13:00:00,75,False,0.171875
14910,2016-10-14 14:00:00,79,False,0.05333333333333334
14911,2016-10-14 15:00:00,72,False,-0.08860759493670886
14912,2016-10-14 16:00:00,65,False,-0.09722222222222222
14913,2016-10-14 17:00:00,70,False,0.07692307692307693
14914,2016-10-14 18:00:00,77,False,0.1
14915,2016-10-14 19:00:00,75,False,-0.025974025974025976
14916,2016-10-14 20:00:00,73,False,-0.02666666666666667
14917,2016-10-14 21:00:00,76,False,0.0410958904109589
14918,2016-10-14 22:00:00,72,False,-0.05263157894736842
14919,2016-10-14 23:00:00,76,False,0.05555555555555555
14920,2016-10-15 00:00:00,62,False,-0.18421052631578946
14921,2016-10-15 01:00:00,73,False,0.1774193548387097
14922,2016-10-15 02:00:00,78,False,0.0684931506849315
14923,2016-10-15 03:00:00,61,False,-0.21794871794871795
14924,2016-10-15 04:00:00,42,False,-0.3114754098360656
14925,2016-10-15 05:00:00,43,False,0.023809523809523808
14926,2016-10-15 06:00:00,42,False,-0.023255813953488372
14927,2016-10-15 07:00:00,26,False,-0.38095238095238093
14928,2016-10-15 08:00:00,37,False,0.4230769230769231
14929,2016-10-15 09:00:00,34,False,-0.08108108108108109
14930,2016-10-15 10:00:00,33,False,-0.029411764705882353
14931,2016-10-15 11:00:00,35,False,0.06060606060606061
14932,2016-10-15 12:00:00,36,False,0.02857142857142857
14933,2016-10-15 13:00:00,40,False,0.1111111111111111
14934,2016-10-15 14:00:00,37,False,-0.075
14935,2016-10-15 15:00:00,42,False,0.13513513513513514
14936,2016-10-15 16:00:00,43,False,0.023809523809523808
14937,2016-10-15 17:00:00,51,False,0.18604651162790697
14938,2016-10-15 18:00:00,53,False,0.0392156862745098
14939,2016-10-15 19:00:00,54,False,0.018867924528301886
14940,2016-10-15 20:00:00,50,False,-0.07407407407407407
14941,2016-10-15 21:00:00,57,False,0.14
14942,2016-10-15 22:00:00,65,False,0.14035087719298245
14943,2016-10-15 23:00:00,65,False,0.0
14944,2016-10-16 00:00:00,65,False,0.0
14945,2016-10-16 01:00:00,60,False,-0.07692307692307693
14946,2016-10-16 02:00:00,69,False,0.15
14947,2016-10-16 03:00:00,70,False,0.014492753623188406
14948,2016-10-16 04:00:00,67,False,-0.04285714285714286
14949,2016-10-16 05:00:00,63,False,-0.05970149253731343
14950,2016-10-16 06:00:00,45,False,-0.2857142857142857
14951,2016-10-16 07:00:00,48,False,0.06666666666666667
14952,2016-10-16 08:00:00,36,False,-0.25
14953,2016-10-16 09:00:00,32,False,-0.1111111111111111
14954,2016-10-16 10:00:00,33,False,0.03125
14955,2016-10-16 11:00:00,35,False,0.06060606060606061
14956,2016-10-16 12:00:00,40,False,0.14285714285714285
14957,2016-10-16 13:00:00,43,False,0.075
14958,2016-10-16 14:00:00,47,False,0.09302325581395349
14959,2016-10-16 15:00:00,47,False,0.0
14960,2016-10-16 16:00:00,48,False,0.02127659574468085
14961,2016-10-16 17:00:00,47,False,-0.020833333333333332
14962,2016-10-16 18:00:00,55,False,0.1702127659574468
14963,2016-10-16 19:00:00,58,False,0.05454545454545454
14964,2016-10-16 20:00:00,59,False,0.017241379310344827
14965,2016-10-16 21:00:00,62,False,0.05084745762711865
14966,2016-10-16 22:00:00,77,False,0.24193548387096775
14967,2016-10-16 23:00:00,74,False,-0.03896103896103896
14968,2016-10-17 00:00:00,71,False,-0.04054054054054054
14969,2016-10-17 01:00:00,77,False,0.08450704225352113
14970,2016-10-17 02:00:00,78,False,0.012987012987012988
14971,2016-10-17 03:00:00,81,False,0.038461538461538464
14972,2016-10-17 04:00:00,69,False,-0.14814814814814814
14973,2016-10-17 05:00:00,57,False,-0.17391304347826086
14974,2016-10-17 06:00:00,52,False,-0.08771929824561403
14975,2016-10-17 07:00:00,54,False,0.038461538461538464
14976,2016-10-17 08:00:00,50,False,-0.07407407407407407
14977,2016-10-17 09:00:00,61,False,0.22
14978,2016-10-17 10:00:00,50,False,-0.18032786885245902
