,date,stock futures,isPartial,delta
104,2015-01-05 08:00:00,28,False,-0.15151515151515152
105,2015-01-05 09:00:00,24,False,-0.14285714285714285
106,2015-01-05 10:00:00,27,False,0.125
107,2015-01-05 11:00:00,47,False,0.7407407407407407
108,2015-01-05 12:00:00,63,False,0.3404255319148936
109,2015-01-05 13:00:00,74,False,0.1746031746031746
110,2015-01-05 14:00:00,46,False,-0.3783783783783784
111,2015-01-05 15:00:00,11,False,-0.7608695652173914
112,2015-01-05 16:00:00,21,False,0.9090909090909091
113,2015-01-05 17:00:00,10,False,-0.5238095238095238
114,2015-01-05 18:00:00,6,False,-0.4
115,2015-01-05 19:00:00,10,False,0.6666666666666666
116,2015-01-05 20:00:00,8,False,-0.2
117,2015-01-05 21:00:00,15,False,0.875
118,2015-01-05 22:00:00,18,False,0.2
119,2015-01-05 23:00:00,33,False,0.8333333333333334
120,2015-01-06 00:00:00,50,False,0.5151515151515151
121,2015-01-06 01:00:00,54,False,0.08
122,2015-01-06 02:00:00,78,False,0.4444444444444444
123,2015-01-06 03:00:00,74,False,-0.05128205128205128
124,2015-01-06 04:00:00,74,False,0.0
125,2015-01-06 05:00:00,68,False,-0.08108108108108109
126,2015-01-06 06:00:00,52,False,-0.23529411764705882
127,2015-01-06 07:00:00,39,False,-0.25
128,2015-01-06 08:00:00,34,False,-0.1282051282051282
129,2015-01-06 09:00:00,32,False,-0.058823529411764705
130,2015-01-06 10:00:00,41,False,0.28125
131,2015-01-06 11:00:00,66,False,0.6097560975609756
132,2015-01-06 12:00:00,82,False,0.24242424242424243
133,2015-01-06 13:00:00,100,False,0.21951219512195122
134,2015-01-06 14:00:00,59,False,-0.41
135,2015-01-06 15:00:00,11,False,-0.8135593220338984
136,2015-01-06 16:00:00,10,False,-0.09090909090909091
137,2015-01-06 17:00:00,11,False,0.1
138,2015-01-06 18:00:00,8,False,-0.2727272727272727
139,2015-01-06 19:00:00,9,False,0.125
140,2015-01-06 20:00:00,6,False,-0.3333333333333333
141,2015-01-06 21:00:00,12,False,1.0
142,2015-01-06 22:00:00,17,False,0.4166666666666667
143,2015-01-06 23:00:00,34,False,1.0
144,2015-01-07 00:00:00,42,False,0.23529411764705882
145,2015-01-07 01:00:00,55,False,0.30952380952380953
146,2015-01-07 02:00:00,62,False,0.12727272727272726
147,2015-01-07 03:00:00,69,False,0.11290322580645161
148,2015-01-07 04:00:00,71,False,0.028985507246376812
149,2015-01-07 05:00:00,59,False,-0.16901408450704225
150,2015-01-07 06:00:00,42,False,-0.288135593220339
151,2015-01-07 07:00:00,31,False,-0.2619047619047619
152,2015-01-07 08:00:00,24,False,-0.22580645161290322
153,2015-01-07 09:00:00,28,False,0.16666666666666666
154,2015-01-07 10:00:00,39,False,0.39285714285714285
155,2015-01-07 11:00:00,58,False,0.48717948717948717
156,2015-01-07 12:00:00,76,False,0.3103448275862069
157,2015-01-07 13:00:00,90,False,0.18421052631578946
158,2015-01-07 14:00:00,52,False,-0.4222222222222222
159,2015-01-07 15:00:00,10,False,-0.8076923076923077
160,2015-01-07 16:00:00,9,False,-0.1
161,2015-01-07 17:00:00,5,False,-0.4444444444444444
162,2015-01-07 18:00:00,7,False,0.4
163,2015-01-07 19:00:00,7,False,0.0
164,2015-01-07 20:00:00,10,False,0.42857142857142855
165,2015-01-07 21:00:00,9,False,-0.1
166,2015-01-07 22:00:00,20,False,1.2222222222222223
167,2015-01-07 23:00:00,29,False,0.45
168,2015-01-08 00:00:00,39,False,0.3448275862068966
169,2015-01-08 00:00:00,29,False,-0.2564102564102564
170,2015-01-08 01:00:00,44,False,0.5172413793103449
171,2015-01-08 02:00:00,60,False,0.36363636363636365
172,2015-01-08 03:00:00,55,False,-0.08333333333333333
173,2015-01-08 04:00:00,64,False,0.16363636363636364
174,2015-01-08 05:00:00,50,False,-0.21875
175,2015-01-08 06:00:00,35,False,-0.3
176,2015-01-08 07:00:00,29,False,-0.17142857142857143
177,2015-01-08 08:00:00,21,False,-0.27586206896551724
178,2015-01-08 09:00:00,20,False,-0.047619047619047616
179,2015-01-08 10:00:00,23,False,0.15
180,2015-01-08 11:00:00,46,False,1.0
181,2015-01-08 12:00:00,59,False,0.2826086956521739
182,2015-01-08 13:00:00,67,False,0.13559322033898305
183,2015-01-08 14:00:00,39,False,-0.417910447761194
184,2015-01-08 15:00:00,8,False,-0.7948717948717948
185,2015-01-08 16:00:00,8,False,0.0
186,2015-01-08 17:00:00,6,False,-0.25
187,2015-01-08 18:00:00,5,False,-0.16666666666666666
188,2015-01-08 19:00:00,13,False,1.6
189,2015-01-08 20:00:00,9,False,-0.3076923076923077
190,2015-01-08 21:00:00,10,False,0.1111111111111111
191,2015-01-08 22:00:00,15,False,0.5
192,2015-01-08 23:00:00,21,False,0.4
193,2015-01-09 00:00:00,33,False,0.5714285714285714
194,2015-01-09 01:00:00,43,False,0.30303030303030304
195,2015-01-09 02:00:00,51,False,0.18604651162790697
196,2015-01-09 03:00:00,56,False,0.09803921568627451
197,2015-01-09 04:00:00,52,False,-0.07142857142857142
198,2015-01-09 05:00:00,49,False,-0.057692307692307696
199,2015-01-09 06:00:00,43,False,-0.12244897959183673
200,2015-01-09 07:00:00,26,False,-0.3953488372093023
201,2015-01-09 08:00:00,22,False,-0.15384615384615385
202,2015-01-09 09:00:00,24,False,0.09090909090909091
203,2015-01-09 10:00:00,29,False,0.20833333333333334
204,2015-01-09 11:00:00,47,False,0.6206896551724138
205,2015-01-09 12:00:00,66,False,0.40425531914893614
206,2015-01-09 13:00:00,88,False,0.3333333333333333
207,2015-01-09 14:00:00,47,False,-0.4659090909090909
208,2015-01-09 15:00:00,8,False,-0.8297872340425532
209,2015-01-09 16:00:00,7,False,-0.125
210,2015-01-09 17:00:00,5,False,-0.2857142857142857
211,2015-01-09 18:00:00,6,False,0.2
212,2015-01-09 19:00:00,4,False,-0.3333333333333333
213,2015-01-09 20:00:00,6,False,0.5
214,2015-01-09 21:00:00,8,False,0.3333333333333333
215,2015-01-09 22:00:00,8,False,0.0
216,2015-01-09 23:00:00,8,False,0.0
217,2015-01-10 00:00:00,8,False,0.0
218,2015-01-10 01:00:00,12,False,0.5
219,2015-01-10 02:00:00,11,False,-0.08333333333333333
220,2015-01-10 03:00:00,8,False,-0.2727272727272727
221,2015-01-10 04:00:00,10,False,0.25
222,2015-01-10 05:00:00,7,False,-0.3
223,2015-01-10 06:00:00,7,False,0.0
224,2015-01-10 07:00:00,7,False,0.0
225,2015-01-10 08:00:00,3,False,-0.5714285714285714
226,2015-01-10 09:00:00,4,False,0.3333333333333333
227,2015-01-10 10:00:00,6,False,0.5
228,2015-01-10 11:00:00,5,False,-0.16666666666666666
229,2015-01-10 12:00:00,4,False,-0.2
230,2015-01-10 13:00:00,6,False,0.5
231,2015-01-10 14:00:00,7,False,0.16666666666666666
232,2015-01-10 15:00:00,5,False,-0.2857142857142857
233,2015-01-10 16:00:00,7,False,0.4
234,2015-01-10 17:00:00,6,False,-0.14285714285714285
235,2015-01-10 18:00:00,5,False,-0.16666666666666666
236,2015-01-10 19:00:00,4,False,-0.2
237,2015-01-10 20:00:00,6,False,0.5
238,2015-01-10 21:00:00,3,False,-0.5
239,2015-01-10 22:00:00,5,False,0.6666666666666666
240,2015-01-10 23:00:00,5,False,0.0
241,2015-01-11 00:00:00,6,False,0.2
242,2015-01-11 01:00:00,5,False,-0.16666666666666666
243,2015-01-11 02:00:00,8,False,0.6
244,2015-01-11 03:00:00,9,False,0.125
245,2015-01-11 04:00:00,6,False,-0.3333333333333333
246,2015-01-11 05:00:00,7,False,0.16666666666666666
247,2015-01-11 06:00:00,5,False,-0.2857142857142857
248,2015-01-11 07:00:00,4,False,-0.2
249,2015-01-11 08:00:00,4,False,0.0
250,2015-01-11 09:00:00,3,False,-0.25
251,2015-01-11 10:00:00,4,False,0.3333333333333333
252,2015-01-11 11:00:00,8,False,1.0
253,2015-01-11 12:00:00,5,False,-0.375
254,2015-01-11 13:00:00,7,False,0.4
255,2015-01-11 14:00:00,10,False,0.42857142857142855
256,2015-01-11 15:00:00,12,False,0.2
257,2015-01-11 16:00:00,9,False,-0.25
258,2015-01-11 17:00:00,12,False,0.3333333333333333
259,2015-01-11 18:00:00,11,False,-0.08333333333333333
260,2015-01-11 19:00:00,12,False,0.09090909090909091
261,2015-01-11 20:00:00,15,False,0.25
262,2015-01-11 21:00:00,25,False,0.6666666666666666
263,2015-01-11 22:00:00,37,False,0.48
264,2015-01-11 23:00:00,60,False,0.6216216216216216
265,2015-01-12 00:00:00,70,False,0.16666666666666666
266,2015-01-12 01:00:00,90,False,0.2857142857142857
267,2015-01-12 02:00:00,100,False,0.1111111111111111
268,2015-01-12 03:00:00,98,False,-0.02
269,2015-01-12 04:00:00,73,False,-0.25510204081632654
270,2015-01-12 05:00:00,58,False,-0.2054794520547945
271,2015-01-12 06:00:00,42,False,-0.27586206896551724
272,2015-01-12 07:00:00,34,False,-0.19047619047619047
273,2015-01-12 08:00:00,28,False,-0.17647058823529413
274,2015-01-12 09:00:00,21,False,-0.25
275,2015-01-12 10:00:00,31,False,0.47619047619047616
276,2015-01-12 11:00:00,46,False,0.4838709677419355
277,2015-01-12 12:00:00,67,False,0.45652173913043476
278,2015-01-12 13:00:00,76,False,0.13432835820895522
279,2015-01-12 14:00:00,52,False,-0.3157894736842105
280,2015-01-12 15:00:00,6,False,-0.8846153846153846
281,2015-01-12 16:00:00,7,False,0.16666666666666666
282,2015-01-12 17:00:00,7,False,0.0
283,2015-01-12 18:00:00,6,False,-0.14285714285714285
284,2015-01-12 19:00:00,5,False,-0.16666666666666666
285,2015-01-12 20:00:00,4,False,-0.2
286,2015-01-12 21:00:00,11,False,1.75
287,2015-01-12 22:00:00,14,False,0.2727272727272727
288,2015-01-12 23:00:00,21,False,0.5
289,2015-01-13 00:00:00,31,False,0.47619047619047616
290,2015-01-13 01:00:00,41,False,0.3225806451612903
291,2015-01-13 02:00:00,52,False,0.2682926829268293
292,2015-01-13 03:00:00,56,False,0.07692307692307693
293,2015-01-13 04:00:00,58,False,0.03571428571428571
294,2015-01-13 05:00:00,64,False,0.10344827586206896
295,2015-01-13 06:00:00,43,False,-0.328125
296,2015-01-13 07:00:00,28,False,-0.3488372093023256
297,2015-01-13 08:00:00,22,False,-0.21428571428571427
298,2015-01-13 09:00:00,20,False,-0.09090909090909091
299,2015-01-13 10:00:00,28,False,0.4
300,2015-01-13 11:00:00,44,False,0.5714285714285714
301,2015-01-13 12:00:00,60,False,0.36363636363636365
302,2015-01-13 13:00:00,67,False,0.11666666666666667
303,2015-01-13 14:00:00,43,False,-0.3582089552238806
304,2015-01-13 15:00:00,8,False,-0.813953488372093
305,2015-01-13 16:00:00,7,False,-0.125
306,2015-01-13 17:00:00,6,False,-0.14285714285714285
307,2015-01-13 18:00:00,5,False,-0.16666666666666666
308,2015-01-13 19:00:00,9,False,0.8
309,2015-01-13 20:00:00,5,False,-0.4444444444444444
310,2015-01-13 21:00:00,10,False,1.0
311,2015-01-13 22:00:00,11,False,0.1
312,2015-01-13 23:00:00,22,False,1.0
313,2015-01-14 00:00:00,33,False,0.5
314,2015-01-14 01:00:00,34,False,0.030303030303030304
315,2015-01-14 02:00:00,60,False,0.7647058823529411
316,2015-01-14 03:00:00,62,False,0.03333333333333333
317,2015-01-14 04:00:00,56,False,-0.0967741935483871
318,2015-01-14 05:00:00,47,False,-0.16071428571428573
319,2015-01-14 06:00:00,37,False,-0.2127659574468085
320,2015-01-14 07:00:00,34,False,-0.08108108108108109
321,2015-01-14 08:00:00,25,False,-0.2647058823529412
322,2015-01-14 09:00:00,22,False,-0.12
323,2015-01-14 10:00:00,30,False,0.36363636363636365
324,2015-01-14 11:00:00,45,False,0.5
325,2015-01-14 12:00:00,61,False,0.35555555555555557
326,2015-01-14 13:00:00,87,False,0.4262295081967213
327,2015-01-14 14:00:00,55,False,-0.367816091954023
328,2015-01-14 15:00:00,8,False,-0.8545454545454545
329,2015-01-14 16:00:00,7,False,-0.125
330,2015-01-14 17:00:00,9,False,0.2857142857142857
331,2015-01-14 18:00:00,6,False,-0.3333333333333333
332,2015-01-14 19:00:00,8,False,0.3333333333333333
333,2015-01-14 20:00:00,6,False,-0.25
334,2015-01-14 21:00:00,12,False,1.0
335,2015-01-14 22:00:00,17,False,0.4166666666666667
336,2015-01-14 23:00:00,30,False,0.7647058823529411
337,2015-01-15 00:00:00,39,False,0.3
338,2015-01-15 00:00:00,42,False,0.07692307692307693
339,2015-01-15 01:00:00,57,False,0.35714285714285715
340,2015-01-15 02:00:00,65,False,0.14035087719298245
341,2015-01-15 03:00:00,70,False,0.07692307692307693
342,2015-01-15 04:00:00,60,False,-0.14285714285714285
343,2015-01-15 05:00:00,57,False,-0.05
344,2015-01-15 06:00:00,43,False,-0.24561403508771928
345,2015-01-15 07:00:00,39,False,-0.09302325581395349
346,2015-01-15 08:00:00,17,False,-0.5641025641025641
347,2015-01-15 09:00:00,25,False,0.47058823529411764
348,2015-01-15 10:00:00,45,False,0.8
349,2015-01-15 11:00:00,62,False,0.37777777777777777
350,2015-01-15 12:00:00,87,False,0.4032258064516129
351,2015-01-15 13:00:00,92,False,0.05747126436781609
352,2015-01-15 14:00:00,61,False,-0.33695652173913043
353,2015-01-15 15:00:00,8,False,-0.8688524590163934
354,2015-01-15 16:00:00,8,False,0.0
355,2015-01-15 17:00:00,7,False,-0.125
356,2015-01-15 18:00:00,6,False,-0.14285714285714285
357,2015-01-15 19:00:00,7,False,0.16666666666666666
358,2015-01-15 20:00:00,8,False,0.14285714285714285
359,2015-01-15 21:00:00,14,False,0.75
360,2015-01-15 22:00:00,22,False,0.5714285714285714
361,2015-01-15 23:00:00,33,False,0.5
362,2015-01-16 00:00:00,53,False,0.6060606060606061
363,2015-01-16 01:00:00,69,False,0.3018867924528302
364,2015-01-16 02:00:00,79,False,0.14492753623188406
365,2015-01-16 03:00:00,84,False,0.06329113924050633
366,2015-01-16 04:00:00,90,False,0.07142857142857142
367,2015-01-16 05:00:00,68,False,-0.24444444444444444
368,2015-01-16 06:00:00,48,False,-0.29411764705882354
369,2015-01-16 07:00:00,32,False,-0.3333333333333333
370,2015-01-16 08:00:00,26,False,-0.1875
371,2015-01-16 09:00:00,22,False,-0.15384615384615385
372,2015-01-16 10:00:00,38,False,0.7272727272727273
373,2015-01-16 11:00:00,55,False,0.4473684210526316
374,2015-01-16 12:00:00,79,False,0.43636363636363634
375,2015-01-16 13:00:00,99,False,0.25316455696202533
376,2015-01-16 14:00:00,56,False,-0.43434343434343436
377,2015-01-16 15:00:00,10,False,-0.8214285714285714
378,2015-01-16 16:00:00,8,False,-0.2
379,2015-01-16 17:00:00,6,False,-0.25
380,2015-01-16 18:00:00,7,False,0.16666666666666666
381,2015-01-16 19:00:00,6,False,-0.14285714285714285
382,2015-01-16 20:00:00,7,False,0.16666666666666666
383,2015-01-16 21:00:00,8,False,0.14285714285714285
384,2015-01-16 22:00:00,8,False,0.0
385,2015-01-16 23:00:00,10,False,0.25
386,2015-01-17 00:00:00,9,False,-0.1
387,2015-01-17 01:00:00,5,False,-0.4444444444444444
388,2015-01-17 02:00:00,9,False,0.8
389,2015-01-17 03:00:00,10,False,0.1111111111111111
390,2015-01-17 04:00:00,9,False,-0.1
391,2015-01-17 05:00:00,5,False,-0.4444444444444444
392,2015-01-17 06:00:00,7,False,0.4
393,2015-01-17 07:00:00,5,False,-0.2857142857142857
394,2015-01-17 08:00:00,3,False,-0.4
395,2015-01-17 09:00:00,3,False,0.0
396,2015-01-17 10:00:00,4,False,0.3333333333333333
397,2015-01-17 11:00:00,5,False,0.25
398,2015-01-17 12:00:00,3,False,-0.4
399,2015-01-17 13:00:00,6,False,1.0
400,2015-01-17 14:00:00,4,False,-0.3333333333333333
401,2015-01-17 15:00:00,6,False,0.5
402,2015-01-17 16:00:00,4,False,-0.3333333333333333
403,2015-01-17 17:00:00,4,False,0.0
404,2015-01-17 18:00:00,6,False,0.5
405,2015-01-17 19:00:00,5,False,-0.16666666666666666
406,2015-01-17 20:00:00,5,False,0.0
407,2015-01-17 21:00:00,4,False,-0.2
408,2015-01-17 22:00:00,6,False,0.5
409,2015-01-17 23:00:00,4,False,-0.3333333333333333
410,2015-01-18 00:00:00,8,False,1.0
411,2015-01-18 01:00:00,13,False,0.625
412,2015-01-18 02:00:00,8,False,-0.38461538461538464
413,2015-01-18 03:00:00,7,False,-0.125
414,2015-01-18 04:00:00,8,False,0.14285714285714285
415,2015-01-18 05:00:00,9,False,0.125
416,2015-01-18 06:00:00,6,False,-0.3333333333333333
417,2015-01-18 07:00:00,4,False,-0.3333333333333333
418,2015-01-18 08:00:00,2,False,-0.5
419,2015-01-18 09:00:00,4,False,1.0
420,2015-01-18 10:00:00,4,False,0.0
421,2015-01-18 11:00:00,4,False,0.0
422,2015-01-18 12:00:00,8,False,1.0
423,2015-01-18 13:00:00,7,False,-0.125
424,2015-01-18 14:00:00,8,False,0.14285714285714285
425,2015-01-18 15:00:00,7,False,-0.125
426,2015-01-18 16:00:00,13,False,0.8571428571428571
427,2015-01-18 17:00:00,7,False,-0.46153846153846156
428,2015-01-18 18:00:00,8,False,0.14285714285714285
429,2015-01-18 19:00:00,8,False,0.0
430,2015-01-18 20:00:00,9,False,0.125
431,2015-01-18 21:00:00,14,False,0.5555555555555556
432,2015-01-18 22:00:00,19,False,0.35714285714285715
433,2015-01-18 23:00:00,36,False,0.8947368421052632
434,2015-01-19 00:00:00,49,False,0.3611111111111111
435,2015-01-19 01:00:00,64,False,0.30612244897959184
436,2015-01-19 02:00:00,48,False,-0.25
437,2015-01-19 03:00:00,57,False,0.1875
438,2015-01-19 04:00:00,56,False,-0.017543859649122806
439,2015-01-19 05:00:00,40,False,-0.2857142857142857
440,2015-01-19 06:00:00,31,False,-0.225
441,2015-01-19 07:00:00,21,False,-0.3225806451612903
442,2015-01-19 08:00:00,21,False,0.0
443,2015-01-19 09:00:00,18,False,-0.14285714285714285
444,2015-01-19 10:00:00,23,False,0.2777777777777778
445,2015-01-19 11:00:00,31,False,0.34782608695652173
446,2015-01-19 12:00:00,44,False,0.41935483870967744
447,2015-01-19 13:00:00,45,False,0.022727272727272728
448,2015-01-19 14:00:00,41,False,-0.08888888888888889
449,2015-01-19 15:00:00,19,False,-0.5365853658536586
450,2015-01-19 16:00:00,20,False,0.05263157894736842
451,2015-01-19 17:00:00,17,False,-0.15
452,2015-01-19 18:00:00,18,False,0.058823529411764705
453,2015-01-19 19:00:00,18,False,0.0
454,2015-01-19 20:00:00,21,False,0.16666666666666666
455,2015-01-19 21:00:00,28,False,0.3333333333333333
456,2015-01-19 22:00:00,36,False,0.2857142857142857
457,2015-01-19 23:00:00,65,False,0.8055555555555556
458,2015-01-20 00:00:00,70,False,0.07692307692307693
459,2015-01-20 01:00:00,74,False,0.05714285714285714
460,2015-01-20 02:00:00,98,False,0.32432432432432434
461,2015-01-20 03:00:00,100,False,0.02040816326530612
462,2015-01-20 04:00:00,93,False,-0.07
463,2015-01-20 05:00:00,74,False,-0.20430107526881722
464,2015-01-20 06:00:00,50,False,-0.32432432432432434
465,2015-01-20 07:00:00,39,False,-0.22
466,2015-01-20 08:00:00,27,False,-0.3076923076923077
467,2015-01-20 09:00:00,27,False,0.0
468,2015-01-20 10:00:00,39,False,0.4444444444444444
469,2015-01-20 11:00:00,60,False,0.5384615384615384
470,2015-01-20 12:00:00,87,False,0.45
471,2015-01-20 13:00:00,89,False,0.022988505747126436
472,2015-01-20 14:00:00,52,False,-0.4157303370786517
473,2015-01-20 15:00:00,8,False,-0.8461538461538461
474,2015-01-20 16:00:00,5,False,-0.375
475,2015-01-20 17:00:00,6,False,0.2
476,2015-01-20 18:00:00,6,False,0.0
477,2015-01-20 19:00:00,6,False,0.0
478,2015-01-20 20:00:00,4,False,-0.3333333333333333
479,2015-01-20 21:00:00,11,False,1.75
480,2015-01-20 22:00:00,13,False,0.18181818181818182
481,2015-01-20 23:00:00,19,False,0.46153846153846156
482,2015-01-21 00:00:00,32,False,0.6842105263157895
483,2015-01-21 01:00:00,42,False,0.3125
484,2015-01-21 02:00:00,58,False,0.38095238095238093
485,2015-01-21 03:00:00,76,False,0.3103448275862069
486,2015-01-21 04:00:00,70,False,-0.07894736842105263
487,2015-01-21 05:00:00,54,False,-0.22857142857142856
488,2015-01-21 06:00:00,42,False,-0.2222222222222222
489,2015-01-21 07:00:00,22,False,-0.47619047619047616
490,2015-01-21 08:00:00,20,False,-0.09090909090909091
491,2015-01-21 09:00:00,18,False,-0.1
492,2015-01-21 10:00:00,27,False,0.5
493,2015-01-21 11:00:00,51,False,0.8888888888888888
494,2015-01-21 12:00:00,67,False,0.3137254901960784
495,2015-01-21 13:00:00,77,False,0.14925373134328357
496,2015-01-21 14:00:00,43,False,-0.44155844155844154
497,2015-01-21 15:00:00,8,False,-0.813953488372093
498,2015-01-21 16:00:00,6,False,-0.25
499,2015-01-21 17:00:00,8,False,0.3333333333333333
500,2015-01-21 18:00:00,4,False,-0.5
501,2015-01-21 19:00:00,4,False,0.0
502,2015-01-21 20:00:00,6,False,0.5
503,2015-01-21 21:00:00,10,False,0.6666666666666666
504,2015-01-21 22:00:00,13,False,0.3
505,2015-01-21 23:00:00,21,False,0.6153846153846154
506,2015-01-22 00:00:00,33,False,0.5714285714285714
507,2015-01-22 00:00:00,31,False,-0.06060606060606061
508,2015-01-22 01:00:00,34,False,0.0967741935483871
509,2015-01-22 02:00:00,50,False,0.47058823529411764
510,2015-01-22 03:00:00,53,False,0.06
511,2015-01-22 04:00:00,55,False,0.03773584905660377
512,2015-01-22 05:00:00,41,False,-0.2545454545454545
513,2015-01-22 06:00:00,35,False,-0.14634146341463414
514,2015-01-22 07:00:00,25,False,-0.2857142857142857
515,2015-01-22 08:00:00,19,False,-0.24
516,2015-01-22 09:00:00,24,False,0.2631578947368421
517,2015-01-22 10:00:00,29,False,0.20833333333333334
518,2015-01-22 11:00:00,45,False,0.5517241379310345
519,2015-01-22 12:00:00,59,False,0.3111111111111111
520,2015-01-22 13:00:00,74,False,0.2542372881355932
521,2015-01-22 14:00:00,49,False,-0.33783783783783783
522,2015-01-22 15:00:00,9,False,-0.8163265306122449
