,date,silicon valley,isPartial,delta
101,2015-01-05 05:00:00,81,False,0.06578947368421052
102,2015-01-05 06:00:00,65,False,-0.19753086419753085
103,2015-01-05 07:00:00,54,False,-0.16923076923076924
104,2015-01-05 08:00:00,47,False,-0.12962962962962962
105,2015-01-05 09:00:00,45,False,-0.0425531914893617
106,2015-01-05 10:00:00,46,False,0.022222222222222223
107,2015-01-05 11:00:00,41,False,-0.10869565217391304
108,2015-01-05 12:00:00,40,False,-0.024390243902439025
109,2015-01-05 13:00:00,43,False,0.075
110,2015-01-05 14:00:00,46,False,0.06976744186046512
111,2015-01-05 15:00:00,55,False,0.1956521739130435
112,2015-01-05 16:00:00,54,False,-0.01818181818181818
113,2015-01-05 17:00:00,61,False,0.12962962962962962
114,2015-01-05 18:00:00,60,False,-0.01639344262295082
115,2015-01-05 19:00:00,62,False,0.03333333333333333
116,2015-01-05 20:00:00,62,False,0.0
117,2015-01-05 21:00:00,70,False,0.12903225806451613
118,2015-01-05 22:00:00,72,False,0.02857142857142857
119,2015-01-05 23:00:00,83,False,0.1527777777777778
120,2015-01-06 00:00:00,74,False,-0.10843373493975904
121,2015-01-06 01:00:00,70,False,-0.05405405405405406
122,2015-01-06 02:00:00,72,False,0.02857142857142857
123,2015-01-06 03:00:00,67,False,-0.06944444444444445
124,2015-01-06 04:00:00,69,False,0.029850746268656716
125,2015-01-06 05:00:00,68,False,-0.014492753623188406
126,2015-01-06 06:00:00,62,False,-0.08823529411764706
127,2015-01-06 07:00:00,46,False,-0.25806451612903225
128,2015-01-06 08:00:00,47,False,0.021739130434782608
129,2015-01-06 09:00:00,35,False,-0.2553191489361702
130,2015-01-06 10:00:00,38,False,0.08571428571428572
131,2015-01-06 11:00:00,39,False,0.02631578947368421
132,2015-01-06 12:00:00,39,False,0.0
133,2015-01-06 13:00:00,38,False,-0.02564102564102564
134,2015-01-06 14:00:00,43,False,0.13157894736842105
135,2015-01-06 15:00:00,43,False,0.0
136,2015-01-06 16:00:00,51,False,0.18604651162790697
137,2015-01-06 17:00:00,56,False,0.09803921568627451
138,2015-01-06 18:00:00,61,False,0.08928571428571429
139,2015-01-06 19:00:00,61,False,0.0
140,2015-01-06 20:00:00,65,False,0.06557377049180328
141,2015-01-06 21:00:00,66,False,0.015384615384615385
142,2015-01-06 22:00:00,71,False,0.07575757575757576
143,2015-01-06 23:00:00,76,False,0.07042253521126761
144,2015-01-07 00:00:00,83,False,0.09210526315789473
145,2015-01-07 01:00:00,76,False,-0.08433734939759036
146,2015-01-07 02:00:00,100,False,0.3157894736842105
147,2015-01-07 03:00:00,75,False,-0.25
148,2015-01-07 04:00:00,77,False,0.02666666666666667
149,2015-01-07 05:00:00,77,False,0.0
150,2015-01-07 06:00:00,67,False,-0.12987012987012986
151,2015-01-07 07:00:00,56,False,-0.16417910447761194
152,2015-01-07 08:00:00,49,False,-0.125
153,2015-01-07 09:00:00,46,False,-0.061224489795918366
154,2015-01-07 10:00:00,39,False,-0.15217391304347827
155,2015-01-07 11:00:00,44,False,0.1282051282051282
156,2015-01-07 12:00:00,41,False,-0.06818181818181818
157,2015-01-07 13:00:00,42,False,0.024390243902439025
158,2015-01-07 14:00:00,45,False,0.07142857142857142
159,2015-01-07 15:00:00,44,False,-0.022222222222222223
160,2015-01-07 16:00:00,56,False,0.2727272727272727
161,2015-01-07 17:00:00,57,False,0.017857142857142856
162,2015-01-07 18:00:00,62,False,0.08771929824561403
163,2015-01-07 19:00:00,64,False,0.03225806451612903
164,2015-01-07 20:00:00,63,False,-0.015625
165,2015-01-07 21:00:00,73,False,0.15873015873015872
166,2015-01-07 22:00:00,75,False,0.0273972602739726
167,2015-01-07 23:00:00,74,False,-0.013333333333333334
168,2015-01-08 00:00:00,75,False,0.013513513513513514
169,2015-01-08 00:00:00,26,False,-0.6533333333333333
170,2015-01-08 01:00:00,27,False,0.038461538461538464
171,2015-01-08 02:00:00,38,False,0.4074074074074074
172,2015-01-08 03:00:00,30,False,-0.21052631578947367
173,2015-01-08 04:00:00,26,False,-0.13333333333333333
174,2015-01-08 05:00:00,27,False,0.038461538461538464
175,2015-01-08 06:00:00,21,False,-0.2222222222222222
176,2015-01-08 07:00:00,17,False,-0.19047619047619047
177,2015-01-08 08:00:00,14,False,-0.17647058823529413
178,2015-01-08 09:00:00,15,False,0.07142857142857142
179,2015-01-08 10:00:00,12,False,-0.2
180,2015-01-08 11:00:00,13,False,0.08333333333333333
181,2015-01-08 12:00:00,13,False,0.0
182,2015-01-08 13:00:00,12,False,-0.07692307692307693
183,2015-01-08 14:00:00,13,False,0.08333333333333333
184,2015-01-08 15:00:00,17,False,0.3076923076923077
185,2015-01-08 16:00:00,19,False,0.11764705882352941
186,2015-01-08 17:00:00,20,False,0.05263157894736842
187,2015-01-08 18:00:00,20,False,0.0
188,2015-01-08 19:00:00,21,False,0.05
189,2015-01-08 20:00:00,24,False,0.14285714285714285
190,2015-01-08 21:00:00,27,False,0.125
191,2015-01-08 22:00:00,26,False,-0.037037037037037035
192,2015-01-08 23:00:00,32,False,0.23076923076923078
193,2015-01-09 00:00:00,28,False,-0.125
194,2015-01-09 01:00:00,32,False,0.14285714285714285
195,2015-01-09 02:00:00,48,False,0.5
196,2015-01-09 03:00:00,35,False,-0.2708333333333333
197,2015-01-09 04:00:00,31,False,-0.11428571428571428
198,2015-01-09 05:00:00,32,False,0.03225806451612903
199,2015-01-09 06:00:00,25,False,-0.21875
200,2015-01-09 07:00:00,20,False,-0.2
201,2015-01-09 08:00:00,16,False,-0.2
202,2015-01-09 09:00:00,16,False,0.0
203,2015-01-09 10:00:00,15,False,-0.0625
204,2015-01-09 11:00:00,14,False,-0.06666666666666667
205,2015-01-09 12:00:00,13,False,-0.07142857142857142
206,2015-01-09 13:00:00,12,False,-0.07692307692307693
207,2015-01-09 14:00:00,15,False,0.25
208,2015-01-09 15:00:00,18,False,0.2
209,2015-01-09 16:00:00,19,False,0.05555555555555555
210,2015-01-09 17:00:00,21,False,0.10526315789473684
211,2015-01-09 18:00:00,22,False,0.047619047619047616
212,2015-01-09 19:00:00,24,False,0.09090909090909091
213,2015-01-09 20:00:00,23,False,-0.041666666666666664
214,2015-01-09 21:00:00,24,False,0.043478260869565216
215,2015-01-09 22:00:00,25,False,0.041666666666666664
216,2015-01-09 23:00:00,26,False,0.04
217,2015-01-10 00:00:00,27,False,0.038461538461538464
218,2015-01-10 01:00:00,27,False,0.0
219,2015-01-10 02:00:00,35,False,0.2962962962962963
220,2015-01-10 03:00:00,30,False,-0.14285714285714285
221,2015-01-10 04:00:00,27,False,-0.1
222,2015-01-10 05:00:00,28,False,0.037037037037037035
223,2015-01-10 06:00:00,23,False,-0.17857142857142858
224,2015-01-10 07:00:00,17,False,-0.2608695652173913
225,2015-01-10 08:00:00,15,False,-0.11764705882352941
226,2015-01-10 09:00:00,14,False,-0.06666666666666667
227,2015-01-10 10:00:00,13,False,-0.07142857142857142
228,2015-01-10 11:00:00,13,False,0.0
229,2015-01-10 12:00:00,12,False,-0.07692307692307693
230,2015-01-10 13:00:00,13,False,0.08333333333333333
231,2015-01-10 14:00:00,15,False,0.15384615384615385
232,2015-01-10 15:00:00,14,False,-0.06666666666666667
233,2015-01-10 16:00:00,17,False,0.21428571428571427
234,2015-01-10 17:00:00,19,False,0.11764705882352941
235,2015-01-10 18:00:00,19,False,0.0
236,2015-01-10 19:00:00,22,False,0.15789473684210525
237,2015-01-10 20:00:00,22,False,0.0
238,2015-01-10 21:00:00,23,False,0.045454545454545456
239,2015-01-10 22:00:00,22,False,-0.043478260869565216
240,2015-01-10 23:00:00,25,False,0.13636363636363635
241,2015-01-11 00:00:00,23,False,-0.08
242,2015-01-11 01:00:00,26,False,0.13043478260869565
243,2015-01-11 02:00:00,24,False,-0.07692307692307693
244,2015-01-11 03:00:00,23,False,-0.041666666666666664
245,2015-01-11 04:00:00,26,False,0.13043478260869565
246,2015-01-11 05:00:00,26,False,0.0
247,2015-01-11 06:00:00,24,False,-0.07692307692307693
248,2015-01-11 07:00:00,19,False,-0.20833333333333334
249,2015-01-11 08:00:00,17,False,-0.10526315789473684
250,2015-01-11 09:00:00,16,False,-0.058823529411764705
251,2015-01-11 10:00:00,14,False,-0.125
252,2015-01-11 11:00:00,15,False,0.07142857142857142
253,2015-01-11 12:00:00,14,False,-0.06666666666666667
254,2015-01-11 13:00:00,14,False,0.0
255,2015-01-11 14:00:00,15,False,0.07142857142857142
256,2015-01-11 15:00:00,18,False,0.2
257,2015-01-11 16:00:00,19,False,0.05555555555555555
258,2015-01-11 17:00:00,21,False,0.10526315789473684
259,2015-01-11 18:00:00,23,False,0.09523809523809523
260,2015-01-11 19:00:00,22,False,-0.043478260869565216
261,2015-01-11 20:00:00,24,False,0.09090909090909091
262,2015-01-11 21:00:00,26,False,0.08333333333333333
263,2015-01-11 22:00:00,26,False,0.0
264,2015-01-11 23:00:00,28,False,0.07692307692307693
265,2015-01-12 00:00:00,29,False,0.03571428571428571
266,2015-01-12 01:00:00,92,False,2.1724137931034484
267,2015-01-12 02:00:00,42,False,-0.5434782608695652
268,2015-01-12 03:00:00,40,False,-0.047619047619047616
269,2015-01-12 04:00:00,43,False,0.075
270,2015-01-12 05:00:00,35,False,-0.18604651162790697
271,2015-01-12 06:00:00,28,False,-0.2
272,2015-01-12 07:00:00,24,False,-0.14285714285714285
273,2015-01-12 08:00:00,21,False,-0.125
274,2015-01-12 09:00:00,20,False,-0.047619047619047616
275,2015-01-12 10:00:00,17,False,-0.15
276,2015-01-12 11:00:00,16,False,-0.058823529411764705
277,2015-01-12 12:00:00,15,False,-0.0625
278,2015-01-12 13:00:00,16,False,0.06666666666666667
279,2015-01-12 14:00:00,17,False,0.0625
280,2015-01-12 15:00:00,18,False,0.058823529411764705
281,2015-01-12 16:00:00,20,False,0.1111111111111111
282,2015-01-12 17:00:00,22,False,0.1
283,2015-01-12 18:00:00,23,False,0.045454545454545456
284,2015-01-12 19:00:00,23,False,0.0
285,2015-01-12 20:00:00,26,False,0.13043478260869565
286,2015-01-12 21:00:00,30,False,0.15384615384615385
287,2015-01-12 22:00:00,29,False,-0.03333333333333333
288,2015-01-12 23:00:00,29,False,0.0
289,2015-01-13 00:00:00,31,False,0.06896551724137931
290,2015-01-13 01:00:00,28,False,-0.0967741935483871
291,2015-01-13 02:00:00,28,False,0.0
292,2015-01-13 03:00:00,27,False,-0.03571428571428571
293,2015-01-13 04:00:00,28,False,0.037037037037037035
294,2015-01-13 05:00:00,27,False,-0.03571428571428571
295,2015-01-13 06:00:00,26,False,-0.037037037037037035
296,2015-01-13 07:00:00,19,False,-0.2692307692307692
297,2015-01-13 08:00:00,17,False,-0.10526315789473684
298,2015-01-13 09:00:00,17,False,0.0
299,2015-01-13 10:00:00,15,False,-0.11764705882352941
300,2015-01-13 11:00:00,14,False,-0.06666666666666667
301,2015-01-13 12:00:00,14,False,0.0
302,2015-01-13 13:00:00,16,False,0.14285714285714285
303,2015-01-13 14:00:00,17,False,0.0625
304,2015-01-13 15:00:00,17,False,0.0
305,2015-01-13 16:00:00,19,False,0.11764705882352941
306,2015-01-13 17:00:00,21,False,0.10526315789473684
307,2015-01-13 18:00:00,22,False,0.047619047619047616
308,2015-01-13 19:00:00,24,False,0.09090909090909091
309,2015-01-13 20:00:00,25,False,0.041666666666666664
310,2015-01-13 21:00:00,24,False,-0.04
311,2015-01-13 22:00:00,27,False,0.125
312,2015-01-13 23:00:00,29,False,0.07407407407407407
313,2015-01-14 00:00:00,27,False,-0.06896551724137931
314,2015-01-14 01:00:00,29,False,0.07407407407407407
315,2015-01-14 02:00:00,30,False,0.034482758620689655
316,2015-01-14 03:00:00,29,False,-0.03333333333333333
317,2015-01-14 04:00:00,28,False,-0.034482758620689655
318,2015-01-14 05:00:00,27,False,-0.03571428571428571
319,2015-01-14 06:00:00,26,False,-0.037037037037037035
320,2015-01-14 07:00:00,19,False,-0.2692307692307692
321,2015-01-14 08:00:00,15,False,-0.21052631578947367
322,2015-01-14 09:00:00,14,False,-0.06666666666666667
323,2015-01-14 10:00:00,13,False,-0.07142857142857142
324,2015-01-14 11:00:00,17,False,0.3076923076923077
325,2015-01-14 12:00:00,22,False,0.29411764705882354
326,2015-01-14 13:00:00,40,False,0.8181818181818182
327,2015-01-14 14:00:00,54,False,0.35
328,2015-01-14 15:00:00,68,False,0.25925925925925924
329,2015-01-14 16:00:00,80,False,0.17647058823529413
330,2015-01-14 17:00:00,97,False,0.2125
331,2015-01-14 18:00:00,100,False,0.030927835051546393
332,2015-01-14 19:00:00,98,False,-0.02
333,2015-01-14 20:00:00,90,False,-0.08163265306122448
334,2015-01-14 21:00:00,88,False,-0.022222222222222223
335,2015-01-14 22:00:00,84,False,-0.045454545454545456
336,2015-01-14 23:00:00,81,False,-0.03571428571428571
337,2015-01-15 00:00:00,72,False,-0.1111111111111111
338,2015-01-15 00:00:00,100,False,0.3888888888888889
339,2015-01-15 01:00:00,95,False,-0.05
340,2015-01-15 02:00:00,89,False,-0.06315789473684211
341,2015-01-15 03:00:00,89,False,0.0
342,2015-01-15 04:00:00,84,False,-0.056179775280898875
343,2015-01-15 05:00:00,80,False,-0.047619047619047616
344,2015-01-15 06:00:00,77,False,-0.0375
345,2015-01-15 07:00:00,71,False,-0.07792207792207792
346,2015-01-15 08:00:00,76,False,0.07042253521126761
347,2015-01-15 09:00:00,75,False,-0.013157894736842105
348,2015-01-15 10:00:00,77,False,0.02666666666666667
349,2015-01-15 11:00:00,74,False,-0.03896103896103896
350,2015-01-15 12:00:00,69,False,-0.06756756756756757
351,2015-01-15 13:00:00,71,False,0.028985507246376812
352,2015-01-15 14:00:00,63,False,-0.11267605633802817
353,2015-01-15 15:00:00,55,False,-0.12698412698412698
354,2015-01-15 16:00:00,55,False,0.0
355,2015-01-15 17:00:00,54,False,-0.01818181818181818
356,2015-01-15 18:00:00,50,False,-0.07407407407407407
357,2015-01-15 19:00:00,54,False,0.08
358,2015-01-15 20:00:00,51,False,-0.05555555555555555
359,2015-01-15 21:00:00,53,False,0.0392156862745098
360,2015-01-15 22:00:00,63,False,0.18867924528301888
361,2015-01-15 23:00:00,58,False,-0.07936507936507936
362,2015-01-16 00:00:00,55,False,-0.05172413793103448
363,2015-01-16 01:00:00,53,False,-0.03636363636363636
364,2015-01-16 02:00:00,53,False,0.0
365,2015-01-16 03:00:00,51,False,-0.03773584905660377
366,2015-01-16 04:00:00,52,False,0.0196078431372549
367,2015-01-16 05:00:00,51,False,-0.019230769230769232
368,2015-01-16 06:00:00,46,False,-0.09803921568627451
369,2015-01-16 07:00:00,42,False,-0.08695652173913043
370,2015-01-16 08:00:00,36,False,-0.14285714285714285
371,2015-01-16 09:00:00,34,False,-0.05555555555555555
372,2015-01-16 10:00:00,27,False,-0.20588235294117646
373,2015-01-16 11:00:00,27,False,0.0
374,2015-01-16 12:00:00,28,False,0.037037037037037035
375,2015-01-16 13:00:00,28,False,0.0
376,2015-01-16 14:00:00,31,False,0.10714285714285714
377,2015-01-16 15:00:00,28,False,-0.0967741935483871
378,2015-01-16 16:00:00,31,False,0.10714285714285714
379,2015-01-16 17:00:00,34,False,0.0967741935483871
380,2015-01-16 18:00:00,40,False,0.17647058823529413
381,2015-01-16 19:00:00,37,False,-0.075
382,2015-01-16 20:00:00,41,False,0.10810810810810811
383,2015-01-16 21:00:00,38,False,-0.07317073170731707
384,2015-01-16 22:00:00,42,False,0.10526315789473684
385,2015-01-16 23:00:00,44,False,0.047619047619047616
386,2015-01-17 00:00:00,44,False,0.0
387,2015-01-17 01:00:00,45,False,0.022727272727272728
388,2015-01-17 02:00:00,42,False,-0.06666666666666667
389,2015-01-17 03:00:00,50,False,0.19047619047619047
390,2015-01-17 04:00:00,43,False,-0.14
391,2015-01-17 05:00:00,44,False,0.023255813953488372
392,2015-01-17 06:00:00,38,False,-0.13636363636363635
393,2015-01-17 07:00:00,32,False,-0.15789473684210525
394,2015-01-17 08:00:00,26,False,-0.1875
395,2015-01-17 09:00:00,26,False,0.0
396,2015-01-17 10:00:00,25,False,-0.038461538461538464
397,2015-01-17 11:00:00,22,False,-0.12
398,2015-01-17 12:00:00,22,False,0.0
399,2015-01-17 13:00:00,26,False,0.18181818181818182
400,2015-01-17 14:00:00,35,False,0.34615384615384615
401,2015-01-17 15:00:00,44,False,0.2571428571428571
402,2015-01-17 16:00:00,51,False,0.1590909090909091
403,2015-01-17 17:00:00,58,False,0.13725490196078433
404,2015-01-17 18:00:00,60,False,0.034482758620689655
405,2015-01-17 19:00:00,72,False,0.2
406,2015-01-17 20:00:00,74,False,0.027777777777777776
407,2015-01-17 21:00:00,79,False,0.06756756756756757
408,2015-01-17 22:00:00,79,False,0.0
409,2015-01-17 23:00:00,77,False,-0.02531645569620253
410,2015-01-18 00:00:00,78,False,0.012987012987012988
411,2015-01-18 01:00:00,73,False,-0.0641025641025641
412,2015-01-18 02:00:00,73,False,0.0
413,2015-01-18 03:00:00,72,False,-0.0136986301369863
414,2015-01-18 04:00:00,73,False,0.013888888888888888
415,2015-01-18 05:00:00,76,False,0.0410958904109589
416,2015-01-18 06:00:00,69,False,-0.09210526315789473
417,2015-01-18 07:00:00,62,False,-0.10144927536231885
418,2015-01-18 08:00:00,61,False,-0.016129032258064516
419,2015-01-18 09:00:00,63,False,0.03278688524590164
420,2015-01-18 10:00:00,69,False,0.09523809523809523
421,2015-01-18 11:00:00,68,False,-0.014492753623188406
422,2015-01-18 12:00:00,70,False,0.029411764705882353
423,2015-01-18 13:00:00,70,False,0.0
424,2015-01-18 14:00:00,75,False,0.07142857142857142
425,2015-01-18 15:00:00,69,False,-0.08
426,2015-01-18 16:00:00,75,False,0.08695652173913043
427,2015-01-18 17:00:00,81,False,0.08
428,2015-01-18 18:00:00,89,False,0.09876543209876543
429,2015-01-18 19:00:00,85,False,-0.0449438202247191
430,2015-01-18 20:00:00,89,False,0.047058823529411764
431,2015-01-18 21:00:00,95,False,0.06741573033707865
432,2015-01-18 22:00:00,90,False,-0.05263157894736842
433,2015-01-18 23:00:00,87,False,-0.03333333333333333
434,2015-01-19 00:00:00,77,False,-0.11494252873563218
435,2015-01-19 01:00:00,78,False,0.012987012987012988
436,2015-01-19 02:00:00,73,False,-0.0641025641025641
437,2015-01-19 03:00:00,73,False,0.0
438,2015-01-19 04:00:00,75,False,0.0273972602739726
439,2015-01-19 05:00:00,72,False,-0.04
440,2015-01-19 06:00:00,69,False,-0.041666666666666664
441,2015-01-19 07:00:00,71,False,0.028985507246376812
442,2015-01-19 08:00:00,71,False,0.0
443,2015-01-19 09:00:00,75,False,0.056338028169014086
444,2015-01-19 10:00:00,77,False,0.02666666666666667
445,2015-01-19 11:00:00,75,False,-0.025974025974025976
446,2015-01-19 12:00:00,68,False,-0.09333333333333334
447,2015-01-19 13:00:00,68,False,0.0
448,2015-01-19 14:00:00,70,False,0.029411764705882353
449,2015-01-19 15:00:00,69,False,-0.014285714285714285
450,2015-01-19 16:00:00,72,False,0.043478260869565216
451,2015-01-19 17:00:00,76,False,0.05555555555555555
452,2015-01-19 18:00:00,79,False,0.039473684210526314
453,2015-01-19 19:00:00,83,False,0.05063291139240506
454,2015-01-19 20:00:00,85,False,0.024096385542168676
455,2015-01-19 21:00:00,89,False,0.047058823529411764
456,2015-01-19 22:00:00,92,False,0.033707865168539325
457,2015-01-19 23:00:00,87,False,-0.05434782608695652
458,2015-01-20 00:00:00,84,False,-0.034482758620689655
459,2015-01-20 01:00:00,80,False,-0.047619047619047616
460,2015-01-20 02:00:00,74,False,-0.075
461,2015-01-20 03:00:00,77,False,0.04054054054054054
462,2015-01-20 04:00:00,76,False,-0.012987012987012988
463,2015-01-20 05:00:00,70,False,-0.07894736842105263
464,2015-01-20 06:00:00,69,False,-0.014285714285714285
465,2015-01-20 07:00:00,57,False,-0.17391304347826086
466,2015-01-20 08:00:00,46,False,-0.19298245614035087
467,2015-01-20 09:00:00,43,False,-0.06521739130434782
468,2015-01-20 10:00:00,39,False,-0.09302325581395349
469,2015-01-20 11:00:00,38,False,-0.02564102564102564
470,2015-01-20 12:00:00,34,False,-0.10526315789473684
471,2015-01-20 13:00:00,36,False,0.058823529411764705
472,2015-01-20 14:00:00,35,False,-0.027777777777777776
473,2015-01-20 15:00:00,38,False,0.08571428571428572
474,2015-01-20 16:00:00,38,False,0.0
475,2015-01-20 17:00:00,43,False,0.13157894736842105
476,2015-01-20 18:00:00,42,False,-0.023255813953488372
477,2015-01-20 19:00:00,48,False,0.14285714285714285
478,2015-01-20 20:00:00,48,False,0.0
479,2015-01-20 21:00:00,52,False,0.08333333333333333
480,2015-01-20 22:00:00,57,False,0.09615384615384616
481,2015-01-20 23:00:00,55,False,-0.03508771929824561
482,2015-01-21 00:00:00,55,False,0.0
483,2015-01-21 01:00:00,52,False,-0.05454545454545454
484,2015-01-21 02:00:00,50,False,-0.038461538461538464
485,2015-01-21 03:00:00,48,False,-0.04
486,2015-01-21 04:00:00,50,False,0.041666666666666664
487,2015-01-21 05:00:00,51,False,0.02
488,2015-01-21 06:00:00,44,False,-0.13725490196078433
489,2015-01-21 07:00:00,38,False,-0.13636363636363635
490,2015-01-21 08:00:00,35,False,-0.07894736842105263
491,2015-01-21 09:00:00,30,False,-0.14285714285714285
492,2015-01-21 10:00:00,32,False,0.06666666666666667
493,2015-01-21 11:00:00,27,False,-0.15625
494,2015-01-21 12:00:00,28,False,0.037037037037037035
495,2015-01-21 13:00:00,26,False,-0.07142857142857142
496,2015-01-21 14:00:00,29,False,0.11538461538461539
497,2015-01-21 15:00:00,29,False,0.0
498,2015-01-21 16:00:00,33,False,0.13793103448275862
499,2015-01-21 17:00:00,36,False,0.09090909090909091
500,2015-01-21 18:00:00,38,False,0.05555555555555555
501,2015-01-21 19:00:00,38,False,0.0
502,2015-01-21 20:00:00,41,False,0.07894736842105263
503,2015-01-21 21:00:00,43,False,0.04878048780487805
504,2015-01-21 22:00:00,45,False,0.046511627906976744
505,2015-01-21 23:00:00,48,False,0.06666666666666667
506,2015-01-22 00:00:00,45,False,-0.0625
507,2015-01-22 00:00:00,69,False,0.5333333333333333
508,2015-01-22 01:00:00,63,False,-0.08695652173913043
509,2015-01-22 02:00:00,63,False,0.0
